id,name,nickname,review_content,rating,write_date
y_146_001,전주 브라이튼호텔,GC1511847015,여러 지방으로 출장을 다니는 업무의 특성상 이곳은 다른곳에 비해 가성비가 아주 좋은 숙소인 것 같습니다. 티비도 커서 영화같은 거 볼때 아주 좋았어요. 주차장도 편하게 주차할수있어서 편하게 주차했습니다 시장님도 친절하시고 방도 따듯하고 화장실도 깔끔하고 물도 따뜻한 물도 바로바로 나오고 괜찮은 것 같습니다! 잠자리가 불편하면 잘 못 자는 편인데 방음이 잘 돼서 그런지 잠도 잘 오고 편한하게 잘 쉬다가 가는 것 같습니다. 다음에도 이용하고 싶네요 다른분들도 믿고 가셔도 괜찮을 것 같아요. 다음에도 또 이용할 것 같습니다.,5,2개월 전
y_146_002,전주 브라이튼호텔,까불잉,숙박대전 이벤트를 이용하여 매우 싸게 이용했습니다. ㅎㅎㅎㅎ... 스타일러도 있어서 좋았습니당.. 넷플릭스도 이용할수있어서 심심하지 않앗고요.. 하루 숙박하기 아주 좋은곳이엇습니다 ㅎㅎㅎ.... 그리고 사장님이 매우 친절하셨구요... 아침에 간단하게 조식을 방안으로 가져가서 먹을 수 있게 세팅을 해주시는데 나름 정성이 대단하신것 같습니다 ㅎㅎㅎㅎㅎ... 조식은 우유 시리얼 토스트 맥반석 달걀이 있었던걸로 기억합니다 ㅎㅎ 덕분에 잘 쉬다 갑니다 ㅎㅎ,5,7일 전
y_146_003,전주 브라이튼호텔,밝고완고한현실,개인적으로는 친구들과 갔었는데 너무 좋았어요! 복도에선 방음이 잘 안되지만 방안에 들어오면 방음이 되게 잘 되더라구요! 깨끗하고 잘 썼습니다 !,4,1년 전
y_146_004,전주 브라이튼호텔,나라초,어제는 김해에서 숙박하고 거제들렸다가 창녕을 거처 전주로 이동했습니다. 휴일 전이라 미리 여기어때를 통해 예약했구요 익일 12시 퇴실이라 꽉채우고 나왔습니다. 재방문의사는 95%이구요 이용하는데 불편함은 없었어요 기분 좋은건 리모컨 작동이 한번에 잘눌러져서 좋았습니다.다들 경험해보셨겠지만 리모컨 밧데리 분리해서 거꾸로 끼워보기 ㅋㅋㅋㅋ 은근 스트레스죠 ~~~조식은 간단히 이용할 수 있게 준비되어 있구요 저는 어제 과음으로 GS펀의점 뒤에 위치한 콩나물 해장국 이용 전주는 콩나물 해장국이 답이죠,4,9개월 전
y_146_005,전주 브라이튼호텔,랑싸v,"가족들과 전주여행을 하려고 급하게 잡았는데, 룸컨디션 좋았어요~~ 침대 너무 편했고, 프론트에 계신 남자분 엄청 친절하셨어요. 주차장에서 주변 환경이 조금 당황스러웠지만, (가족여행) 룸에 들어가면 넘 편해서 급하게 잡았는데도 불구하고 만족스러웠습니다^^",5,2개월 전
y_146_006,전주 브라이튼호텔,알*****,2pc룸 이용했습니다. 부모님과 같이가는 여행이라 깨끗한 시설이라는 후기가 많아서 선택했습니다.pc룸밖에남지않아 예약을했는데 숙소내 시설은 나쁘지않은데 담배 쩐 냄새가 너무많이나요..ㅠ 들어가자마자 너무 역해서 문을 열려고하니 이미열려있더라구요.. 침대에까지 다 밴건지 이불이며 배게며 쩐내가 나더라구요..ㅠ 친절하시고 숙소도 나쁘지않아 냄새만 해결된다면 전주여행와서 다시방문할거같아요.,4,7개월 전
y_146_007,전주 브라이튼호텔,유찬유빈,"4인 가족이 전주 한옥마을 여행하고 브라이튼 호텔 스위트룸에서 숙박했습니다. 침구류이 아주 깔끔하고 뽀송뽀송한 고급 매트리스 였고, 추가 2인 매트리스 및 이불도 아주 괜찮습니다. 시설이 너무 깨끗하고, 스타일리스트 및 안마기 있는 스위트 방에서 호텔 안에서 넷플리스, 웨이브도도 볼수 있어서 너무 좋았어요, 갑자기 가족과 함께 전주 한옥마을 마을과 남부 시장에 놀러 갔다가 우연히 알겠습니다 되어 여기어때에서 예약했는데 만족도가 아주 높은 호텔이 였습니다. 다만 한옥 마을에서 차로 15분 정도 걸려서 이동을 해야했지만 관광이후에 호텔에서 푹 쉬고싶어서 예약을 했고, 욕실에 목욕을 할 수 있는 시설과 안마기, 스타일러까지 이용하고, 침대부터 너무너무 편했고 아침도 무료 조식이 가능했기에 아주 만족했습니다. 관광이후에 넷플릭스 보면서 룸안에만 있어서도 될정도로 정말 괜찮았던거 같아요~ 잘 이용하고 갑니다. 감사합니다.",5,9개월 전
y_146_008,전주 브라이튼호텔,꼬꼬82,사진이 없네요. 직원분인지 사장님이신지 너무 친절하시구요ㅎㅎ 침대 청결 상태 너무 좋았고 푹 자고 왔어요ㅎ 아이들이랑 1박 잘하고 왔습니다ㅎㅎ 냉동고에 빵빠레 두고 왔어요~~~더운데 청소해주시는 이모님 드시면 좋을것 같아요~~ㅎ 전주에 또 간다면 또 이용하겠습니다^^ 아침 조식도 너~~무 좋았어요ㅎ 감사합니다^^,5,1개월 전
y_146_009,전주 브라이튼호텔,2*****,"침대 칭찬이 후기에 많아서 예약했는데, 정말 만족스러웠습니다. 사장님이 저희 짐 많은거 보시더니 방도 온돌겸용 방으로 업그레이드 해주셔서 완전 넉넉하게 이용했어요. 합리적인 가격 대비 큰 만족감 오랜만이라 좋은점 폭탄으로 후기 씁니다ㅎㅎ 침대 첫 느낌은 말랑 푹신해서 허리 아픈거 아닌가 했는데 정말 괜한 걱정이었습니다. 요람에 들어가면 이런 기분인가 싶게 몸의 굴곡을 채워주고 착 감싸줘서 진짜 편하게 잠들고 개운하게 일어났어요 ㄹㄷ 호텔 가서도 이런 느낌 들지 않았었는데,, 여행와서 꿀잠 잤다고 느낀건 처음이었어요. 사장님 진짜 침대에 진심이심.. 청소도 꼼꼼히 하시는지 숙소 굉장히 깔끔했고, 콘센트도 침대 머리 맡에 딱 있어서 충전기 연결도 편했고, 방음 잘되서 시끄럽지도 않았어요. 방에서 담배냄새 안나고 침구가 퀴퀴하지않고 포근해서 최고였어요. 그리고 어두컴컴한 조명도 아니고 불 다 켜면 환한 것도 좋았습니다. 호텔 이름에 맞춰 조명도 밝게 설치하신듯 ㅎㅎ 화장실 사이즈도 넉넉해서 짱 좋았습니다. 그리고 스타일러도 있어서 저희 돌아다니느라 땀나서 습해진 옷 넣어서 바로 건조 돌려서 다음날 또 입었는데 와 좋더라고요 이래서 스타일러 사나 싶었어요 ㅋㅋㅋㅋ 아침에 간단한 조식도 주셔서 콘푸로스트 가볍게 먹고 맛있는 전주 음식 먹으러 가기 좋아요. 완전 대만족해서 사장님 번창하시라고 후기 남깁니다 최고최고 다음에 또 예약할게요😄",5,12개월 전
y_146_010,전주 브라이튼호텔,곰달이2,숙소가 깨끗하고 관리가 잘되어있고 침구류도 잘되어 있습니다 다음에도 들를꺼같습니다,5,1개월 전
y_146_011,전주 브라이튼호텔,싹싹한몽키,후기보고 왔는데 깔끔해서 아이랑 오기도 좋습니다 청결에 가장 예민한데 아주 깔끔해요ㅎㅎ 리모델링 하신 지 3개월 되셨다는데 그래서 그런지 조명도 밝고 깔끔하고 좋았어요ㅎㅎ 전날 예약해서 방 선택지가 없어서 아쉬웠는데 다음에는 더 넓은 방 예약해서 와보고 싶어요ㅎㅎ 전주한옥마을이나 막걸리골목도 차로 10분 이내로 이동 가능한데 차 놓고 버스로 이동했어요 5분정도 걸어가면 버스정류장도 있습니다 앞에 편의점도 있고 위치도 좋았어요,5,8개월 전
y_146_012,전주 브라이튼호텔,그지갱,전주 가족여행으로 숙소예약 한옥구경하다 날씨가좀그래서 조금일찍도착 입실문의드렸더니. 가능하다해서 입실 시설깨끗하고 조식써비스까지만족 사장님 엄청친절하십니다. 가족들도 다들맘에 들었다하고 다음 전주방문시 재방문할예정입니다 잘쉬었다가 갑니다,4,4개월 전
y_146_013,전주 브라이튼호텔,스물하나머스터드소스,"생각보다 방이 넓고 좋았습니다. 주차장이 있어서 편하게 이용했고 직원분들이 아주 친절하셔서 잘 이용했습니다. 다만, 스타일러 안에서 담배 냄새가 나서 사용하지는 못했습니다. 화장실도 넓고 깨끗하고 방 온도도 딱 좋았어요.",5,1년 전
y_146_014,전주 브라이튼호텔,cableguy,"이번에도 전주에 업무차 가게되었고, 저번 출장에서 이용해보지 못한 숙소 있길래 바로 예약 후 숙소를 이용하게 되었네요. 생각보다는 컨디션이 너무 좋았고, 방은 사진처럼 깨끗하고, 출장이 잦아 공기 청정기, 스타일러 등 꼭! 필요한 가전제품이 있어 숙소를 이용하는데요. 대만족입니다. 보통 스타일러는 옷걸이가 부족하거나 부서져있거나 하는데, 전혀 그런거 없고, 깨끗하게 잘 이용했네요. 다음에 또 100퍼 이용할게요. 잘 쉬다 갑니다. 다음에 또 이용할게요~다음에 또 이용할게요~",5,6개월 전
y_146_015,전주 브라이튼호텔,문법적인방법,전주여행오고 처음으로예약 기대그이상 깨끗하고 너무따듯하고 침대도너무좋았어요,5,6개월 전
y_146_016,전주 브라이튼호텔,하나님나라일꾼,시설은 문안합니다 메트리스가 좋다고 홍보해서인지 괜찮아요,4,7개월 전
y_146_017,전주 브라이튼호텔,합마공,시설 인테리어 객실 모두 만족스럽습니다! 행복한 시간 보내고 갑니다 다음에 또 오겠습니다~ 감사합니다~,5,9개월 전
y_146_018,전주 브라이튼호텔,보안관2,친절하고 좋아요 사진과 동일 4명 이라 추가 침구 미리 준비도 좋았어요. 담배 냄새 조금. 넷플 굿,4,8개월 전
y_146_019,전주 브라이튼호텔,감동적이고감동적인쿠키,엄청 친절하시고 침구류도 편하고 좋았어요 방에 처음 드갈때 방향제? 냄새가 너무 심한거 빼곤 대만족입니다 ㅎㅎ,5,11개월 전
y_146_020,전주 브라이튼호텔,빈궁한새우,잘 쉬다가요 감사합니다,5,7개월 전
y_146_021,전주 브라이튼호텔,힘찬이는튼튼,급하게 구해서 이용했는데 편하게 잘쉬고 왔네요.,5,4개월 전
y_146_022,전주 브라이튼호텔,힘찬이는튼튼,숙소 컨디션 깨끗하고 전반적으로 만족해요.,5,4개월 전
y_146_023,전주 브라이튼호텔,곰탱토실,깨끗하고 가성비 좋네요,5,2개월 전
y_146_024,전주 브라이튼호텔,멋진두야,청결 상태 청소 및 도구 호텔위치 모든것이 만족스러웠습니다.다만 저같은경우는 아이들이 있어 온돌방을 선택하였고 요즘 날씨가 쌀쌀하기에 온돌 난방을 요청하였는데 다른 객실에서 덥다는 요청과9 날씨가 춥지않다는 이유로 난방을 해주지 않아 조금 당황스러웠습니다 물론 에어컨 난방도 되지만 바닥이 너무 추워 아이들 감기걱정을 할 수 밖에 없었지만 전반적인 시설과 모든 부분이 만족스러웠습니다,4,8개월 전
y_146_025,전주 브라이튼호텔,투더리,숙소도 깨끗하고 직원분이 친절합니다,5,4개월 전
y_146_026,전주 브라이튼호텔,pdnamjung,굿입니다. 깨끗하니 좋아요,5,11개월 전
y_146_027,전주 브라이튼호텔,그럼니가정해,진짜브라이튼 최고다 더비싼 호텔도 청결 못따라간다 이불도 너무깨끗하고 팔월초에갔었는데 이제야리뷰남겨보내요 전주야시장도 가깝고 기회돼면 또 여기서 묵고싶어요,5,10개월 전
y_146_028,전주 브라이튼호텔,군산용가리,저렴하게 잘 이용했습니다.,5,7개월 전
y_146_029,전주 브라이튼호텔,빈궁한새우,잘쉬다갑니다 감사합니다,5,8개월 전
y_146_030,전주 브라이튼호텔,빈궁한새우,잘쉬었습니다감사합니다,5,10개월 전
y_146_031,전주 브라이튼호텔,이퀄라이프,가족여행이었어요 일단 더블 트윈이 있는 숙소가 귀해서 항상 찾는편인데 다행히 깔뜸한 숙소가 있어서 잘 지내다 왔습니다,5,5개월 전
y_146_032,전주 브라이튼호텔,리비아여름,오랜만에 전주출장으로 인해 묶은 호텔ㅠ.ㅠ 이 아니고 모텔입니다. 리모델링해서 전반적으로 깨끗은 했으나 수압이 약해요ㅠ.ㅠ 수압약한걸 싫어하는데.... 그리고 커튼ㅠ.ㅠ 세상에나 암막커튼이 아니여서 일찍 잠에서 깨버렸어요.... 이것도 개인적으로 너무 아쉬운부분입니다. 그리고 조식이라고 하지만 너무간단한 컵라면과 빵을 객실로 가져다먹는거여서 안먹었구요..암튼 저와는 좀 맞지않은곳이라 재방문의사누 아쉽게도 없네요,4,1년 전
y_146_033,전주 브라이튼호텔,자립적이고환상적인무니문,"가족 여행을 할 때 은근히 가성비 호텔 중에는 4인 객실이 없는 경우가 많은데, 4인용 객실이 있어서 너무 좋았어요! 객실 청결도👍 수건상태 및 침구 상태👍 정말 편안하게 이용했어요~ 또 간단한 조식이 제공되는데, 룸으로 가져와서 먹을 수 있도록 쟁반과 함께 제공돼요. 아침에 커피 사러 호텔 밖으로 나가지 않아도 되는 점이 너무 좋았고, 샷 추출 후 얼음 넣어서 아이스로도 마실 수 있어서 정말 완벽했어요! 얼음 뜨는 스쿠퍼도 뚜껑있는 통에 보관되어 청결했던 점도 좋았고, 그 외에 음식들 진연 되는 부분도 정말 청결 그 자체였어요. 전주 여행 오면 또 들르고 싶은 생각 100프로입니다. 게다가 프론트 분들 모두 친절하세요:) 주차도 편하구요.",5,6개월 전
