id,name,nickname,review_content,rating,write_date
y_67_001,전주 넘버25 - NO.25 산정점,정윤222222,"출장을 자주 다니는 직업이라 전주에서 이용하게 된 숙소입니다☺️☺️☺️ 우선 방 청결 상태 욕실 청결상태, 어메니티 구비,OTT이용 등등 기본적인 내부 구성은 아주 만족스러웠습니다. 주변 편의점 가까워서 이용하기 좋구요 먹을 곳 음식점이 적지 않아서 좋았습니다. 주차장 좋구요 로비도 깔끔해요:)👍🏻👍🏻👍🏻👍🏻 직원분들 친절함도 만족도 굳입니다!!! 나중에 다시 출장오게 된다면 무조건 다시 이용할 곳이에요🤭 찜 리스트도 꾹꾹 잘 눌러놓았습니당 즐겁고 편안하고 깨끗하게 잘 쉬다 갑니다!",5,10일 전
y_67_002,전주 넘버25 - NO.25 산정점,개똥임,우선 방 인테리어 및 청결은 너무너무 최상이였습니다 되게 모던한 펜션온것같아서 들어가자마자 기분이 좋았고 방크기도 넓직해서 편했습니다 이용하진 않았지만 1층에 간단한 먹거리가 있었고 안내문에 보면 렌즈통이랑 렌즈액도 있다고 하더라구요 이런거보면 사장님 센스가 좋으신것같아요 보드게임도 있고 심지어 폴라로이드도 있습니다 6층에는 만화방이랑 세탁실도 있다고하네요 전체적으로 정말 만족한숙소였어요 다만 이용하면서 조금 불편했던거 두가지만 말씀드리자면 화장실이 크고 깨끗하고 다좋은데 세면대가 금이갔었는지 메꾸신 흔적이있고 물을틀면 밑으로 물빠질때 어디선가에서 새는거 같더라구요? 그리고 욕조가 너무큰거라 머리만 감을려고 해도 서있을공간이 안나와서 욕조를 들어가야되요 ..ㅋㅋ 샤워기도 물이 새던데 교체하셔야될것같아여!! 물이 새서 수압이 너무 약해용 ㅠ 두번째로는 창문에 암막블라인드가 좀 떠있어서 아침에 옆으로 빛이 조금 들어와요 완벽한 암막은 되지 않아요! 하지만 너무 만족한 숙소라 전주 여행때마다 이용할것같아요 ~ 주차장도 넓고 좋아여!,5,1개월 전
y_67_003,전주 넘버25 - NO.25 산정점,GC1511847015,여러 지방으로 출장을 다니는 업무의 특성상 이곳은 다른곳에 비해 가성비가 아주 좋은 숙소인 것 같습니다. 티비도 커서 영화같은 거 볼때 아주 좋았어요. 주차장도 편하게 주차할수있어서 편하게 주차했습니다 시장님도 친절하시고 방도 따듯하고 화장실도 깔끔하고 물도 따뜻한 물도 바로바로 나오고 괜찮은 것 같습니다! 잠자리가 불편하면 잘 못 자는 편인데 방음이 잘 돼서 그런지 잠도 잘 오고 편한하게 잘 쉬다가 가는 것 같습니다. 다음에도 이용하고 싶네요 다른분들도 믿고 가셔도 괜찮을 것 같아요. 다음에도 또 이용할 것 같습니다.,5,2개월 전
y_67_004,전주 넘버25 - NO.25 산정점,영원하지않은시간을영원히기억,벌써 4번? 정도 온것 같아요 자주 이용하는 데에는 이유가 있겠죠? 먼저 맞이해주시는 직원분의 친절은 기본이고 청결상태도 매우 훌륭합니다 간단히 요기할 수 있는 스낵바와 보드게임도 즐길수 있구요 아이들이 제일 좋아하는건 바로 컴퓨터. 오기 전부터 설레서 노래를 부릅니다 아침부터 넘버25 가서 게임하고 싶다며 어찌나 닦달하던지.. 아무튼 정말 만족스러워요 위치도 좋아서 근처에 밥 먹을곳도 많네요 아 넷플릭스도 볼수 있어서 밥 먹고 넷플보며 오늘 하루도 마무리해야 겠어요 늘 만족스러운 넘버25. 전주 생활인구로서 자주 이용할게요!,5,28일 전
y_67_005,전주 넘버25 - NO.25 산정점,자발적인나라,"숙소에 들어섰을때 향기가 났고 침구나 객실, 화장실 모두 깨끗했어요. 테이블이 곳곳이 많은게 좋았고 군더더기 없이 좋았습니다. 1층에 커피머신이랑 간단한 스낵바 이용도 좋았어요! 근데 샤워할때 물이 잘 안빠지더라구요.. 하수구 한번 뚫어주셔야할것 같습니다. 그 외에는 불편한점 없었습니다. 근처 산책로도 있어서 아침저녁으로 걷기도 좋았어요! 다음에 또 방문하겠습니다;)",5,9일 전
y_67_006,전주 넘버25 - NO.25 산정점,숙소맛집내가앎,"올 때마다 깔끔해서 마음 놓고 쉬다 가요💜 방 들어가자마자 공기도 좋고 이불 정리도 말끔하게 되어 있어서 기분 좋아요 침구도 포근하고 냄새 같은 거 전혀 없이 관리 잘 되어 있어서 좋아용!!! 욕실이 특히 깨끗해서 좋아용 물도 잘 나오고 따뜻한 물도 금방 나와서 샤워할 때 스트레스 노노 조명이랑 인테리어도 깔끔하구 최공 전체적으로 조용하고 깔끔해서 쉴 때 제일 편안하게 쉬는 곳이에요☺️ 그리고 항상 느끼는 건, 청결하구 센스넘치는 리뉴통..🩷 필요한 거 있으면 말하기도 전에 세팅이 잘 되어 있어서 항상 만족하니다아 이 근처에서 제일 좋은곳이에용 라면도 짱맛",5,13일 전
y_67_007,전주 넘버25 - NO.25 산정점,이쁜이와포동이,"시설이 리모델링이 된 숙소인건지 너무 깔끔하고 좋았어요~주차장도 1,2 주차장이 있어서 주말에 사람이 많아도 주차에 어려움은 없을 것 같아용ㅎㅎ 사장님들도 친절하시고 연박했는데 컴퓨터도 진짜 왠만한 게임 다 돌아가고! 생수랑 음료도 좀 더 가져다 먹을 수 있어서 편했고~저희가 물을 좀 많이먹는 편 이어서ㅎ 요청사항대로 청소할때 수건도 넉넉하게 주시고^^ 세탁기랑 건조기가 있어서 여행객들이나 볼일보러 지방출장 많이가시는 분 들은 빨래도 할 수 있어서 편의성 부분이 잘 되 있다고 생각했어요ㅎㅎ",5,24일 전
y_67_008,전주 넘버25 - NO.25 산정점,김요니디,넘버25들어와서. 배가고파 구비된 모닝빵과. 컵라면먹었어요ㅎ 서비스너무좋네요ㅎㅎ. 캔식혜도있어 야무지게챙겨먹었습니다🤣🤣 방은 사진에서보는것보다 더 깔끔해요 침대가 진짜 폭신하네요. 청소도잘되있어요. 청결상태는 방이며 화장실 너무깨끗해요 다른곳들은 머리카락이랑. 침대시트에 머묻어있는곳많았는데.. 호텔부럽지않네요ㅎㅎ 스타일러도있고~~ 고데기도 잘되고 전주에 요기만한 숙소는없을거같아요. 무조건 재방문입니다🤭 너무잘쉬다가요. 십점만점이라면 당연10점!,5,12일 전
y_67_009,전주 넘버25 - NO.25 산정점,주거써연,작년에 방문했었던 기억이 좋아서 다시 방문 하게 되었ㅅ습니자! 위치는 전주역에서 조금 떨어져 있고 도보로 방문라시는거면 조금 불편할수 있습니당 주변에 술집은 많다고 느끼진 못햇고 편의점은 많습니다! 내부는 깔끔하고 좋아요 로비에 빵이랑 컵라면같은거 가져다 먹을소 았게 되어서 밤에 배고팟는데 잘 멍엇습니다.... 침대도 푹신푹신하고 넓습니다! 욕조도 잇구용 안마의자도 있어서 하루 잘 쉴수 있었습니다....!!! 다음에도 기회가 된 다면 또 방문하겟습니당!!,5,26일 전
y_67_010,전주 넘버25 - NO.25 산정점,공감하고푸른밭,"객실은 전체적으로 깔끔하고 모던한 분위기로 꾸며져 있어 첫인상부터 만족스러웠습니다. 침구류는 깨끗하게 교체되었다는 안내문이 있어 위생에 대한 신뢰감이 들었고, 침대도 푹신하고 편안해서 숙면을 취할 수 있었습니다. 벽면 조명과 인테리어가 조화를 이루며 아늑한 분위기를 만들어주었고, TV와 테이블, 의자, 냉장고, 스타일러 등 편의시설도 잘 갖춰져 있어 불편함 없이 지낼 수 있었습니다. 전반적으로 조용하고 쾌적한 환경에서 편안한 시간을 보낼 수 있어 매우 만족스러웠습니다. 출장이나 여행 시 재방문하고 싶은 숙소입니다.",5,1개월 전
