id,name,nickname,review_content,rating,write_date
y_145_001,전주 한옥 몽유화원,총명하고평범한무선인터넷,장점:가격대비 묵을 수 있다 한옥 느낌을 느낄 수 있다 거리가 예쁘다 (아침에) 물이 잘 나온다 단점:위생이 너무 좋지 않다. 백번 양보해서 바퀴벌레는 습해서 있었다고 해도 머리카락들과 닦이지 않는 먼지들..정말 깜짝 놀랐습니다. 이런곳은 처음입니다;;;; 청소를 하시는지 안하시는지 모를정도로 여기서 하루니까 다시는 오고 싶지 않습니다. 화장실 신발도 필히 교체하셔야할 것 같습니다.. 그리고 주변에 먹거리가 없습니다 드라이기가 망가져서 사용할 수가 없었습니다 -궁금한건 토요일은 왜 조식이 다르죠? (구운계란은 있지도 않았습니다..답장도 없으시고),1,8일 전
y_145_002,전주 한옥 몽유화원,탱탱한우주레인저,한옥마을 숙소 찾다가 찾게된 곳! 게스트 하우스 인줄은 모르고 예약했는데..오~ 옛날 집 체험 같은 느낌으로 재밌게 자고 왔어요~ 못 찾으실까봐 집 방향을 문자로 사진을 보내주시니 찾는거 불편하지 않았어요. 비치 되어있던 컵 라면도 아침에 든든하게 먹고오고 담엔 잘 지내는 3커플도 함께 가보고싶어요~~^^,5,3개월 전
y_145_003,전주 한옥 몽유화원,여기어때고객님,부모님 숙소로 잡아드렸는데 화장실이 조금 작은 거 빼고는 사장님도 친절히 마중 나와주시고 아기자기 잘 꾸며진 분위기에 따뜻한 침대에 편안히 잘 쉬고 오셨다고 하네요~ 물도 잘 나오고 조용한 곳이라고 하셨어요. 잘 챙겨주셔서 감사합니다 번창하세요~!,5,1개월 전
y_145_004,전주 한옥 몽유화원,서나v,사장님이 너무 친절하셔서 아이들과 편하게 1박 묵고 왔어요! 비가와서 좀 습하긴 했지만 나름 운치 있었네요^^~,4,2개월 전
y_145_005,전주 한옥 몽유화원,천칭자리부대장,"사장님 내외께서 계란도 삶아주시고, 라면도 비치해 주시고, 저희 딸을 위해 주변에 갈 곳도 추천해 주시고, 친절히 대해주셔서 정말 감사했습니다. 방도 포근하고 좋아요 전기장판도 따뜻따뜻",5,4개월 전
y_145_006,전주 한옥 몽유화원,므냑ll,인원 추가해서 총 7명 이용했는데 큰 침대 두 개도 있고 바닥에 이불 깔고 누울 수 있어서 나쁘지 않았습니다! 주인 분들도 친절하고 좋았어요 아쉬운 점은 현관문 쪽까지 커튼을 칠 수 없어서 거실은 외풍이 좀 심했습니다 ㅠㅠ 그래도 온도 올려서 바닥 따뜻하게 하고 이불 덮으면 괜찮았어요,5,5개월 전
y_145_007,전주 한옥 몽유화원,후우니아빠,가족여행을 따뜻하게 잘 보내고 왔습니다. 만화책도 보드게임도 있어 좋았습니다. 작은 정원도 있어 아이가 너무 좋아했습니다. 다만 4인이 지내기에 방이 좀 작은 편이었습니다.,4,8개월 전
y_145_008,전주 한옥 몽유화원,썩썩한순두부찌개,가족들과 편리하게 묵었어요 감사합니다,5,11개월 전
y_145_009,전주 한옥 몽유화원,유머러스하고친숙해진시외버스,사장님이 너무친절하시고 덕분에 잘쉬었다가 갑니다^^ 전주오면 또올게요~ㅎㅎ,5,7개월 전
y_145_010,전주 한옥 몽유화원,엄지공주수연,좋은추억남기고갑니다 방도따뜻하고 한옥마을이랑가까워서좋았어요~,5,7개월 전
y_145_011,전주 한옥 몽유화원,66세도주병,즐겁게 잘 쉬다가 갑니다.,5,7개월 전
y_145_012,전주 한옥 몽유화원,전주성지킴이,제집처럼 편하게 쉬다갑니다~침구상태 넘 좋구요 고즈넉한게 넘좋았어요 서비스로 준비해.주신 구운계란 남김없이 다 잘먹었습니다.담에 또 올께요~,5,10개월 전
y_145_013,전주 한옥 몽유화원,빠다돌고래,거실을 공유하는 형태여서 처음엔 당황했지만 아늑하고 좋았어요ㅎㅎ 배란다 같은것도 있어서 안답답했어요,5,2년 전
y_145_014,전주 한옥 몽유화원,6064156,"급하게 결정한 여행지에서 정말 깨끗하고 편안한 한옥게스트하우스를 만났습니다. 아담하고 아기자기하면서도 곳곳에 작품들까지 전시되어있는 몽유화원 게스트하우스 너무너무 맘에들었어요 !! 아담하고 소박해서 작고 예쁜 공간에서 도란도란 푹 쉬고싶었던 저희 자매에게는 더할나위없이 좋았습니다. 특히 가격이 너무너무 착해서 약간 믿기지 않았달까.....???🤔😶하지만 진짜 요렇게 가성비 좋은 게하는 진짜 찾기힘들다눈고....♡ 시설도 한 객실을 제외하고는 전부 화장실이 방 내부에 있구, 모든 구석구석 청결에도 신경써주신 덕분에 너므 만족스럽게 묵었습니다. 심지어 눕뷰(누워서 보는 뷰☆)도 맘에들었슴다 천장이 높아서 탁트인 느낌..! 야시장하고 한옥마을 볼거라고 했더니 사장님이 책자도 들고가라고 챙겨주시고, 추운 날씨에 차도 마실 수 있게 준비해주셨어요..! 아늑하고 따뜻해서 친구들끼리와도 가족들끼리 와도 만족스러울 것 같습니다. ☺😻",5,7년 전
y_145_015,전주 한옥 몽유화원,3887161,미술관에 다녀온듯한 게스트하우스! 시설도 깨끗하고 무엇보다 다리하나 건너면 한옥마을 이라 접근성도 정말 좋았습니다^-^ 준비해주신 조식토스트와 차도 좋았고 이모저모로 배려가 많이 담긴 게스트하우스 였습니다~ 첫날 가방이 너무 무거워서 숙소에 맡기려고 체크인시간보다 빨리 도착할 수 밖에 없었는데 ㅠㅠ 사장님(작가님)과 사모님(안주인)이 너무너무 친절하게 맞아주셔서 정말 감사했습니다! 가을이라지만 아직 더워서 땀을 주룩주룩 흘리는 저희를 위해서 시원한 오미자차도 준비해주시고 작가님께서 작품설명도 해주시면서 작업실도 보여주신 덕분에 더 특별하고 완벽한 전주 여행을 할 수 있었습니다~,5,7년 전
y_145_016,전주 한옥 몽유화원,myhi0813,인터넷검색하다 예약하게 되엇습니다 전주 한옥마을 부근 주차하기 힘든거 같아 숙소부근에 세우구 가려구 미리 숙소부근에 갓는데 마침 몽유화원 사장님이 연락주셔서 게스트하우스앞에 주차를 하고 편히 한옥마을 구경하엿습니다~ 친절하신사모님!! 날이 겨울날씨답지 않게 푸근해서좋앗구요 한복대여 인터넷으로저렴히 대여해서 잼나게 다녓습니다~ 야시장서 먹거리구입 일찌기 컴백 조식으로 사과 계란 요쿠르트 나와서 맛나게 먹엇습니다~방은 인터넷상과 같이 깔끔하구 이뻣습니다 방도온돌방 절절끓어 따끈따끈히 ....좀아숩다면 화장실이 좀 추웟네요 ㅡㆍㅡ 잼난여행하고 왓습니다 여행할때마다 이사이트 이용하는데 매번 후회없엇네용 감사합니다,4,6년 전
y_145_017,전주 한옥 몽유화원,4765329,"입구에서 왼쪽에 있는 몽방을 이용하였는데 보일러 빵빵하게 틀어주셔서 제대로 찌졌습니다. 주택이다보니 다소 운풍은 존재하나 바닥의 뜨끈함이 만회하였고 화장실이 딸린방이었는데 화장실바닥도 뜨끈하였습니다. 기본적인 샤워도구는 있으나 개별적으로 챙겨가는것이 좋고 아침에 사과, 토스트, 날계란이 냉장고에 있어서 날계란은 싱크대에 있는 냄비에 삶아서 먹고 사과는 깎아먹고 식빵은 토스트해서 쨈발라먹고 오미자차원액이 있어서 잘 타마셨습니다. 건조한 날씨다보니 수건에 물적셔서 주무셔야 할거예요 샤워실과 화장실이 같이 있다보니 다소 좁을수도 있지만 충분히 씻을수있어요. 남부시장과 한옥마을을 걸어갈 수 있는거리다보니 가격저렴하게 잘 이용할 수있는 게스트하우스였습니다.",5,7년 전
