id,name,nickname,review_content,rating,write_date
y_45_001,전주 라베 호텔,남다르고꼼꼼한햄버거,깔끔하고 푹신한 침대! 금연객실이라 더욱 믿음이 갑니다. 하루종일 일하고 샤워할수 있는 욕실이 있어 좋고 하루의 피로를 한방에 날려보내면서 편안하게 쉴수 있는 아늑한 공간이라 더욱 👌 좋아요. 바쁜 아침!! 출근전 간단하게 커피와 신선한 제철과일 먹고 기분좋게 하루를 시작할 수 있어 더욱 행복함과 만족함이 두배로 느껴지는 라베호텔 ^^ 좋아요.... 아쉬운점은 늦게 입실하다보니 주차장이 좁아서 조금 불편한건 사실입니다. 하지만 요즘 차가 늘어나는 추세라 이 부분은 우리 모두가 고민되고 생각해보게되는 부분이예요. 정말! 기쁨 편안함두배 라베호텐입니당,5,1개월 전
y_45_002,전주 라베 호텔,할때팍쉴때푹,"전주 장기 출장중이어서 전주 시내 여러 숙소를 이용중인데 라베호텔이 깨끗하고 시설이 좋은것 같습니다.... 주차장이 좁은게 아쉽지만 사장님께서 친절하게 안내해주셔서 어려움 없이 이용 가능했습니다.... 리뷰가 높은 이유가 있네요... 화장실...침구..등 객실 청결 전혀 문제없었고 방음, 방온도등도 전혀 문제없어 잘 쉬었다 갑니다... 다음주에도 출장예정인데 다시 이용할 생각입니다... 샴푸,린스, 바디워시도 일회용이어서 더 위생적으로 느껴졌습니다.",5,1개월 전
y_45_003,전주 라베 호텔,GC1511847015,여러 지방으로 출장을 다니는 업무의 특성상 이곳은 다른곳에 비해 가성비가 아주 좋은 숙소인 것 같습니다. 티비도 커서 영화같은 거 볼때 아주 좋았어요. 주차장도 편하게 주차할수있어서 편하게 주차했습니다 시장님도 친절하시고 방도 따듯하고 화장실도 깔끔하고 물도 따뜻한 물도 바로바로 나오고 괜찮은 것 같습니다! 잠자리가 불편하면 잘 못 자는 편인데 방음이 잘 돼서 그런지 잠도 잘 오고 편한하게 잘 쉬다가 가는 것 같습니다. 다음에도 이용하고 싶네요 다른분들도 믿고 가셔도 괜찮을 것 같아요. 다음에도 또 이용할 것 같습니다.,5,2개월 전
y_45_004,전주 라베 호텔,나라초,"재방문 의사 100000% 입니다. 요즘 조식이 더 알찬 구성으로 준비되어 있어 간단하게 즐길수 있습니다. 스타일러, 공기 청정기가 기본 이구요 생각해보니 방음 시설도 잘되어 불편함을 느낀적이 없는것 깉습니다. 간혹 윗층에서 의자 끄는 소리가 들리기는 하지만 그건 숙박하는 손님이 조심해야 할듯 합니다~~~~~ 이번 6월에도 3번 숙박햇구요~~~~ 앞으로도 전주 방문하면 될수잇으면 라베를 이용할 생각입니다. 주중 가격도 저렴해서 숙박 2~3일 전에 미리 예약하시면 좋아요~~~",4,10일 전
y_45_005,전주 라베 호텔,할때팍쉴때푹,"전주 장기 출장중이어서 전주 시내 여러 숙소를 이용중인데 라베 호텔이 가장 깨끗하고 시설이 좋은것 같습니다.... 특히 조식 서비스가 굉장히 좋았습니다.... 과일, 토스트 등 사장님께서 신경 쓰시는게 느껴졌습니다. 리뷰가 높은 이유가 있네요... 화장실...침구..등 객실 청결 전혀 문제없었고 방음, 방온도등도 전혀 문제없어 잘 쉬었다 갑니다... 다음주에도 출장예정인데 다시 이용할 생각입니다... 주변에 편의점이나 식당도 가까이 있어 식사 하기에도 문제 없었습니다",5,8일 전
y_45_006,전주 라베 호텔,할때팍쉴때푹,"전주 장기 출장중이어서 전주 시내 여러 숙소를 이용중인데 라베 호텔이 가장 깨끗하고 시설이 좋은것 같습니다.... 특히 조식 서비스가 굉장히 좋았습니다.... 과일, 토스트 등 사장님께서 신경 쓰시는게 느껴졌습니다. 리뷰가 높은 이유가 있네요... 화장실...침구..등 객실 청결 전혀 문제없었고 방음, 방온도등도 전혀 문제없어 잘 쉬었다 갑니다... 다음주에도 출장예정인데 다시 이용할 생각입니다... 주변에 편의점이나 식당도 가까이 있어 식사 하기에도 문제 없었습니다",5,9일 전
y_45_007,전주 라베 호텔,할때팍쉴때푹,"전주 장기 출장중이어서 전주 시내 여러 숙소를 이용중인데 라베 호텔이 가장 깨끗하고 시설이 좋은것 같습니다.... 특히 조식 서비스가 굉장히 좋았습니다.... 과일, 토스트 등 사장님께서 신경 쓰시는게 느껴졌습니다. 리뷰가 높은 이유가 있네요... 화장실...침구..등 객실 청결 전혀 문제없었고 방음, 방온도등도 전혀 문제없어 잘 쉬었다 갑니다... 다음주에도 출장예정인데 다시 이용할 생각입니다... 주변에 편의점이나 식당도 가까이 있어 식사 하기에도 문제 없었습니다",5,17일 전
y_45_008,전주 라베 호텔,남다르고꼼꼼한햄버거,아침조식은 든든하고 간편하게 맛있게 먹을수 있는 맛집이랍니다.^^ 1인용 작은 소 컵라면 좋아요. 계절에 맞는 비타민c가득 들어있는 오렌지 칼로리 낮은 방울토마토 단백질 함량 높은 삶은계란 토스트 너무 좋아용 ㅎㅎ 달콤한 바나나도 맛있어요. 욕실 바닥의 물빠짐이 좋아요.^^ 발 씻을때 사용하는 세수비누도 사이즈는 작지만^^ 향기도 좋고 ^^ 개운합니다... 그리고 무엇보다도 숙소의 포근한 이불!! 너무 퐁실퐁실 기분좋게 마음까지도 편안하게 해줘서 너무 편안한 시간 보낼수있어 행복하였죠... 조만간 늦게까지 야근하게 되는날!! 다시 예약하고 갈께요. 실장님! 사장님과 따님의 밝게 웃는 미소와 친절함도 늘 고맙고~~~감사합니다.,5,29일 전
y_45_009,전주 라베 호텔,사상적인계피,모든게 평타입니다 청결도 위치도 시설도 대체로 만족합니다 ㅎㅎㅎㅎㅎ 컴터도 잘 돌아가는 편입니다 ㅎㅎㅎㅎㅎ방마다 차이는 있을슈 있겠죠?ㅠㅠㅎㅎㅎㅎㅎ배달도 많이 오는거 같아요 ㅎㅎㅎㅎㅎ 꼼꼼히는 못봤지만 크게 뭐야 이거밖에 없어 ? 이런 느낌은 못받았어요 ㅎㅎㅎㅎㅎ 씻눈것도 크게 문제 없없던거 같아요 ㅎㅎㅎㅎㅎ직원분들도 사장님인지 모르겠지만 친절하셨던것으로 기억합니다 ㅎㅎㅎㅎㅎ크게 문제는 없으니 방뮨 하시는것 추천 합니다 ㅎㅎㅎㅎㅎㅅㅅㅅㅅ사ㅏㅏ샤샷,4,5일 전
y_45_010,전주 라베 호텔,감동적이고깔끔한회흑색,"일이 생겨 하루 전에 급하게 예약했는데 참 만족했어요 현관쪽에 있는 유도등?이 불은 끄면 켜지는건지 원래도 켜있는건지 모르겠는데 은은하고 예뻐요 센스있는 디테일이 저에겐 만족 포인트였던 거 같아요^^ 다만 욕실이 좁아서 샤워하다보면 문 턱까지 물이 튀는 것, 세면대가 욕실과 분리되어 있는 건 좋지만 물이 사방으로 튀는 것 때문에 여분의 수건이나 발수건이 따로 비치 되어 있으면 더 좋을 거 같아요~ 조식은 골고루 준비해 주셔서 든든하게 먹고 퇴실 후 볼일 잘 보고 돌아왔습니다~ 요즘 전주 갈 일이 많아졌는데 또 방문해야겠어요 새해 복 많이 받으시고 행복한 명절 보내세요~^^",4,5개월 전
