id,name,nickname,review_content,rating,write_date
y_108_001,전주 호텔야자 전주터미널점,료타,"전주로 출장올때마다 이용하는 곳입니다. 친절하신 사장님이 로비에서 맞아주시고 예약자 이름을 대면 숙박인원 파악 후 방키를 주심 주차공간 다른 숙박업소 대비 엄~~청 넓어요!! 주차편하고 근처에 터미널이 있어서 맛집이랑 늦게까지 영업하는 업소들도 많아요~~ 객실에는 담배냄새가 나지도 않고 깨끗한 린넨이불이 있어서 푹신하고 좋아요!! 물수압도 좋고 뜨거운물도 아~~주 잘나와요~~ 넷플릭스 시청 가능합니다,방에 스타일러도 있어서 출장다니는 분들에게는 아주 최고!! 냉장고에는 물이 3개있으니. 더 필요하신분들은 로비 카운터에 요청하시면 될듯. 근처 맛집 많아요~~~ 편의점도 가까워서 좋구요~~",5,2개월 전
y_108_002,전주 호텔야자 전주터미널점,호전적인마법사,입실시간 전에 짐 맡기는 것도 가능하고 칫솔 치약도 구비되어 있어서 좋았습니다 방도 스탠다드임에도 불구하고 꽤나 넓었고 침구류 청결상태도 좋았어요~ 퇴실 시에도 버스 시간이 남아서 짐을 맡겨도 되냐고 여쭤봤는데 가능하고 흔쾌히 맡겨주셨습니다 덕분에 전주여행 저렴하게 숙소 이용할 수 있었네요 다음 전주 여행에서도 버스 이용하게 된다면 재방문할 것 같습니다 길게 주저리 쓰다 보니깐 광고글 같네요 ㅋㅋㅋ그만큼 가성비 있는 금액으로 이용할 수 있어서 찐 후기 남겨요 추천입니다~,5,2개월 전
y_108_003,전주 호텔야자 전주터미널점,Criestal,"몇일전 급하게 숙소를 알아보고 가게 된 여행이라 숙소 선택의폭이 적었지만 가성비 괜찮은 곳이었어요. 아쉬운점은 예약후 숙소가 지하인걸 알게됐고, 아이들과 함께 가는거라 고민이 됐지만..사장님과 통화후 한번 가보기로 결정했어요. 공기청정기와 제습기가 있어서 지하여도 습한느낌이 없었고 창문이 없는줄 알았는데 있어서 환기도 가능했어요. 내부가 굉장히 넓었고, 간단한 취사가 가능한 주방시설도 갖춰져있었고, 빔프로젝트와 노래방기계. 그리고 pc도 2대가 있어서 2박하는동안 아이들이 숙소내에서도 즐겁게 놀수 있었어요.",4,1년 전
y_108_004,전주 호텔야자 전주터미널점,꼬장꼬장한불교,사장님이랑 숙소는 전반적으로 좋았으나 조금 담배냄새가 났습니다 ㅜㅜ 들어가자마자 담배냄새 때문에 요청을 하니 친절하게 바로 바꾸어 주셨어요 ~ 늦은 시간에 전화도 친절히 받아주시고 서비스 적으로는 뭐하나 불편함 없이 잘 지내다 왔습니다 ㅎㅎㅎ 남자 사장님 여자사장님 두분다 너무 친절하게 응대해 주셔서 제가 더 감사했습니다 !! 방은 복층으로 이용 했는데 호텔에 복층은 되게 신박 하면서도 아래 티비 위에 티비 정말 편안하게 묶었습니다. 호캉스나 조금 여유로운 그리고 게임을 좋아하시는 분들 에게 적극 추천드릴게요 겜돌이 저희 커플은 하루종일 게임 하고 놀고 먹고 정말 고생한 피로가 싹 풀린 느낌이였습니다 ㅋㅋㅋ 전주가면 또 가구싶어용,4,2개월 전
y_108_005,전주 호텔야자 전주터미널점,니꺼내꺼다,전주 여행가서 잡은 숙소였어요 주차장은 넓고 주차하기 편했어요 터미널 근처라서 먹을 곳도 많고 배달시켜서 영화보기 좋았어요 컴퓨터 2대여서 같이 게임하기 좋았어요 컴퓨터 뒤 공간이 부족해서 안쪽에 앉으면 밖에 있는 사람이 일어나줘야 나갈 수 있었어요 게임은 끊김없이 잘 됐어요~ 컴퓨터랑 티비가 연동이되서 좋았는데 1층은 연동이 되는데 복층은 연동이 안되더라구요 이거 한번 확인해보시는게 좋을듯해요 복층 침대에 전기장판있어서 따뜻하게 잘잤어요 객실이 조금 어두운편이예요 잘 쉬었다왔어요~,4,3개월 전
y_108_006,전주 호텔야자 전주터미널점,ye상hee,사진과 같았어요 객실이 넓고 쾌적했어요 샤워실과 화장실 분리 편했어요 주변 먹을곳은 늦어서 잘모르겠고 배달은 편했어요 방은 난방을 안해서 공기는 설렁했지만 전기장판이 있어 따뜻하게 잤어요 다만 샤워실 2개의 샤워기(욕조만 좋음)중 한개가 수압이 이상했어요,4,2개월 전
y_108_007,전주 호텔야자 전주터미널점,후쿠쿠루,숙소상태는 깨끗했어요. 직원분들도 친절하셨어요. 담배냄새가 어디선가 났는데..심하지는 않았어요. 터미널 근처 조용한 숙소를 찾으신다면 추천합니다.,4,6개월 전
y_108_008,전주 호텔야자 전주터미널점,여기어때 이용 고객,친형이 이용한다해서 야자 다른지점 이용했을때 정말 좋은 기억이 있어서 야자를 이용하게 되었네요 역시 믿고보는 야자답게 시설도 쾌적하고 조식도 나오고 이 가격에 청결도도 높으며 컴퓨터도 설치가 되어있는 방이라서 게임도 즐기고 정말 가성비가 1번이라고 봐도 될 정도이며 비흡연자가 가도 담배냄새가 안나서 정말 좋았다고 합니다 사장님도 친절하셨다고 하네요 요즘 모텔은 다들 손해보고 장사하시는게 아닐까 싶을정도로... 조식 컴퓨터 내부 청결 시설 편안함이 전부 완벽했다합니다,5,10개월 전
y_108_009,전주 호텔야자 전주터미널점,GC14834578809,터미널과 가까이 있어서 터미널 이용시 편리합니다,4,4일 전
y_108_010,전주 호텔야자 전주터미널점,옆집남자07,"전주 출장와서 이용한 숙소 입니다. - 객실은 깔끔하게 정돈 되어 있으며 관리는 나쁘지 않게 되고 있습니다. - 객실과 욕실, 화장실이 분리되어 있습니다. - 욕실은 괜찮은데 화장실은 환기가 안되어서 그런지 담배냄새가 많이 나는 편입니다. 객실은 넓은 편이며 간이테이블 등도 있어서 혼자서 사용하기는 널널 했습니다. - 약간의 층간소음과 약간의 윗풍이 있습니다. - 수건은 깨끗하고 객실내에 잘 정비 되어 있었습니다. - 위치는 터미널 뒷편이라 그런지 주변 식당이나 먹거리가 적은 편이며, 편의점도 많지 않습니다. 미리 사전 구입도 좋은 선택이 될것 같습니다.",3,8개월 전
