id,name,nickname,review_content,rating,write_date
y_77_001,전주 소소한 한옥,노랑샒,"한옥마을에서 가까운 조용한 숙소예요. 위치가 좋아서 근처 관광지둘 산책하듯 다녀오기 딱 좋았고, 전체적으로 깔끔하게 잘 관리되어 있어 만족스러웠습니다. 침구도 청결해서 편안하게 쉴 수 있었어요. 방 안은 시원하고 비단침구도 괜찮았고, 도어락 문고리로 잠글 수 있어서 혼자 머물기에도 안전하다고 느껴졌어요. 응대도 친절하셔서 전반적으로 편하게 잘 쉬다 갑니다. 전반적으로 만족스러운 숙소였습니다. 다음에도 근처 올 일이 있다면 다시 예약할 것 같아요.~~~~~",5,7일 전
y_77_002,전주 소소한 한옥,꺄륵28,"일단 너무너무 친절하셨는데 숙소까지 너무너무 이뻐서 기분 좋게 지내다 갑니다 :) 연휴끝난 다음주에 가서인지 저희밖에 없어서 숙소 이곳저곳에서 사진도 찍고 저녁에도 마당에서 바람쐬고 너무너무 행복했어요ㅠㅠ 아침에도 간단한 조식이 있어서 점심 먹기 전에 맛있게 먹고 갔습니다. 이곳저곳에 아기자기한 소품들도 너무 귀엽고, 신경을 많이 쓰신 듯 너무 깔끔하게 정돈되어있어서 여행 내내 기분 좋았습니다. 다음에 또 전주 여행 가면 소소한 한옥 방문하겠습니다~~ 덕분에 편하게 쉬다갑니다😆❤️",5,1개월 전
y_77_003,전주 소소한 한옥,아임이응시옷지읒,"편안하게 쉴 수 있는 곳이었다. 문자로 안내해주시는데 친절하고 자세하게 알려주신다 맛집, 관광지도 알려주신다. 도움을 많이 주셔서 좋게 기억하고 있다. 방음도 적절했다. 일찍 들어오면 되-게 조용하다. 조식으로 식빵은 먹었는데 유자청을 못먹은게 아쉬웠다. 늦잠을 잘만큼 되게 잠이 잘 왔기 때문!!ㅎㅎ 빛이 잘 차단 되었고 침구가 너무 편했다. 1인방이라 답답할 줄 알았는데 그렇지도 않았다. 혼자 자기 딱 적당했고 화장실이 정말 넉넉했다. 혼자 여행오는 사람에게 너무 좋은 숙소!",5,25일 전
y_77_004,전주 소소한 한옥,콩이엄마뷕,첫 혼여행을 전주로 와뵜는데 숙소부터 너무 마음에 들어서 전주가 기억에 좋게 남은 것 같아요.일단 혼자 혹은 둘이 묵기 딱 좋은거 같아여 인테리어도 과히지 않고 딱 좋았구 숙소 위치도 한옥마을 중심지에서 살짝 떨어져 있어서 조용하고 뭔가 프라이빗한 느낌이 들었어요 그리고 정말정말 다 좋았지만 딱 하나 아쉬웠던 점은 한옥이다 보니 방음이 안되더라구여 제가 묶던 날 딱 애기있는 가족들이 오셔서 어쩔수 없이 좀 더 시끄러웠던거 같기도 해요 저는 다음에 전주올때 어머니랑 같이 오려구 하는데 다시 이숙소에서 숙박 할것같아요 그리고 사장님이 너무너무 착하시고 밝으셔서 퇴실할때도 너무 좋았어요 좋은 추억 주셔서 감사합니다❤️,5,2개월 전
y_77_005,전주 소소한 한옥,GC1512225482,"기대했던 전주여행이라 설렘을 안고 전주로 출발했어요 10년전 아이가 어렸을때 가고는 첨이라 더 기대했던거 같아요 한옥마을이 주는 안정감, 편안함이 좋아서 숙소도 한옥에서 자고 싶어서 알아봤는데 소소한 한옥이 좋아보였어요 리뷰에서 침구류도 깨끗하다고 하던데 정말 깨끗했어요 비대면 체크인이라 다 비번으로 열고 들어가는 시스템이여서 낯설었지만 적응하니 괜찮았어요 아침에 마루에 앉아 토스트 구워 유자차 한잔하며 속닥속닥 대화할수 있어서 좋았어요 즐거운 전주여행을 하도록 해준 편안한 소소한 한옥이었습니다",4,1개월 전
y_77_006,전주 소소한 한옥,가칠가칠하고가냘픈코코넛,일단 공간이 너무 예쁘고 깨끗합니다 청소 깨끗하게 해주시고 화장실도 새거예요! 사장님도 정말 친절하시구요 방도 진짜 뜨끈하게 난방때워주셔서 날이 추웠는데 너무 좋았어요.. 마당도 정말 예뻐요 *.* 사진 많이찍엇어요 비오는게 운치잇어서 방 안에 치약칫솔가글 넣어주신것도 너무 센스bb 잘썼습니다. 수건충분하고 냉장고에 물도 여러병 넣어주셨구요 헤어드라이기 티비 냉장고 벽옷걸이 갖춰져있어요 5월의 방은 1인실로는 매우 여유로울 것 같고 친한 사이 2인도 충분히 가능 ㅎㅎㅋㅋㅋ 잘 머물고갑니다 다음에도 오고싶어요 겨울에도 예쁠거같아요!!!!,5,2개월 전
y_77_007,전주 소소한 한옥,복만복3891,어른 2명 아이2명(9갤) 온가족이 처음으로 떠난 1박 여행이었습니다 ✅️위치 한옥마을에 위치했지만 중심부와 가까이 있지 않아 조용하면서 여유로운 휴식을 즐기며 도보로 5분이면 중심가 진입 가능 ✅️주차 공영주차장이 있어 안전하게 주차하고 해당 숙소 이용시 50프로의 할인이 적용되니 너무 좋았어요 ✅️숙소평가 조용하고 아늑해서 저녁에 풀벌레소리를 들으며 가족들과 이야기도 많이 나누고 즐거운 시간을 보냈어요 내부도 엄청 깨끗하고 따뜻한 물 난방 에어컨 모두 잘 작동되었고 포근한 이불까지 더해지니 너무 좋았습니다 📍총평 1인실부터 최대 4인실까지 가능한 방이 있어 혼자 생각정리를 하기에도 가족들 연인끼리 오기에도 너무 좋은곳이에요 사장님께서 엄청 친절하셔서 전주를 모르는 분들에게는 좋은 핫플레이스도 안내해주십니다,5,8개월 전
y_77_008,전주 소소한 한옥,아뭔닉네임을정하래,대문을 열자마자 너무 예쁘게 꾸며져 있어 놀랐어요 정갈한 기와지붕도 예쁘고 현대적인 감성과 전통적인 느낌을 함께 느낄 수 있었어요 또 침구류가 호텔처럼 깔끔하고 두툼해요! 정원보면서 따뜻한 차 한 잔 하면서 한옥의 멋과 여유를 느낄수있어서 좋았습니당 사진으로는 감성이 다 담기지 않아서 직접 머물러 보시는 거 추천드려요!!! 다음에 전주 오면 다시 꼭 오고 싶은 공간이에요💛 무엇보다 너무 깔끔해서 맘에 들었습니다!!!,5,12일 전
y_77_009,전주 소소한 한옥,브로콜리양파,"숙소가 너무 예쁩니다.! 방, 복도, 화장실 다 깔끔해서 기분 좋게 사용했습니다. 사장님도 너무 친절하셔서 다음에 또 방문하고 싶네요 :)",5,23일 전
y_77_010,전주 소소한 한옥,8480732,"여기어때 예약할때 리뷰평점,깨끗하고 이쁜숙소로 예약하려고 많이 찾아봤는데 소소한 한옥이 눈에 쏙들어오더라구요!다른숙소가 눈에 안들어왔어요ㅠ예약했고 입실당일 대문을 들어선 순간 마당이 카페처럼 이쁘게 꾸며져있고 포토스팟이 많아서 사진찍기 좋았어요!처음엔 그냥 조용하고 아늑해 보이는 숙소라 생각했는데, 하루 머무는 동안 그 이상이였고 너무좋았어요😃 문을 열고 들어선 순간, 이상하리만치 마음이 가라앉았어요.공기가 다르다고 해야 할까요? 복잡했던 머릿속이 천천히 비워지는 기분이 들었어요. 방은 깔끔하고 정갈해요! 무엇보다 ‘정돈되어 있다’는 느낌이 들었는데, 그게 단순히 청결해서가 아니라,누군가가 이 공간을 정말 아끼고 있다는 게 느껴져서 더 그랬던 것 같아요. 밤에 누워있는데,서까래 보면서 잠들었는데 감성있어서 더좋았고 별거 아닌 순간들이 괜히 마음에 오래 남아서 리뷰남겨요 여기서는 일부러 뭘 하지 않아도 그냥 바라보는 것만으로도 힐링이 되고,오랜만에 나 자신을 챙긴 느낌 이였어요!다음에 또 올께요💕",5,10일 전
