id,name,review_content,rating,write_date
yeogi_accom_015_17808,전주 호텔박스-한옥마을 아중리점,침구류에서 머리카락 많이 나오네요 욕실 욕조에서도 머리카락 붙어있고요 신경 많이 쓰셔야할거같아요 찝찝하게 하루 밤 보냈어요,0,1년 전
yeogi_accom_015_17809,전주 호텔박스-한옥마을 아중리점,시설이 좀 노후화 되어있는데 무인이고 길어서 좋아요,3,1년 전
yeogi_accom_015_17810,전주 호텔박스-한옥마을 아중리점,좋아요 깨끗하고 쾌적했습니다,5,2년 전
yeogi_accom_015_17811,전주 호텔박스-한옥마을 아중리점,깔끔은한대 주변소음이 심하내요,5,2년 전
yeogi_accom_015_17812,전주 호텔박스-한옥마을 아중리점,물 마실려고 냉장고에서 꺼냈는데 누가 마셨는지 먹다가 남은 물이있어서 여친한테 물 마셨냐고 물어보니 안마셨다고 하더군요 사장님 신경좀 씁시다다른 손님이 먹다 남은물을 그대로 냉장고에 넣어두시나요여행 다니면서 이런적은 진짜 처음 이네요 물병보고나서 옆에있던 옥수수 수염차 캔도 먹기가 찝찝하더군요이런 사소한 것들로 인해서 손님 잃는겁니다 다음부터 여기 숙소는 이용안할거 같네요 객실 청소하시는 분한테 신경써라고 하셔요진짜 기분 나빴습니다그럼 수고하세요,0,1년 전
yeogi_accom_015_17813,전주 호텔박스-한옥마을 아중리점,생각보다 기대 이하ㅜㅜ화장실이 너무 청소가 안돼있어서 아쉬웠어요그래도 사장님은 친절하서셔 좋았어요,3,1년 전
yeogi_accom_015_17814,전주 호텔박스-한옥마을 아중리점,좋았습니다 잘묵다갑니다,5,1년 전
yeogi_accom_015_17815,전주 호텔박스-한옥마을 아중리점,쉬다가 가기 좋았습니다,3,1년 전
yeogi_accom_015_17816,전주 호텔박스-한옥마을 아중리점,가격대비 완전 만족합니다,3,1년 전
yeogi_accom_015_17817,전주 호텔박스-한옥마을 아중리점,가성비가 아주 좋았습니다,4,1년 전
yeogi_accom_015_17818,전주 호텔박스-한옥마을 아중리점,시간이 길고 무인이여서 좋아요,4,1년 전
yeogi_accom_015_17819,전주 호텔박스-한옥마을 아중리점,무인텔 입니다인터폰 안받고요 밤새 추워서 죽는줄결국 감기까지두번다시 가고싶지않네요,0,1년 전
yeogi_accom_015_17820,전주 호텔박스-한옥마을 아중리점,깨끗하네요잘쉬었다갑니다,5,2년 전
yeogi_accom_015_17821,전주 호텔박스-한옥마을 아중리점,무인이라 놀라긴 했는데 쉽고 좋았습니당 이번에 오픈한 곳이라 그런지 깨끗하구 방도 다른곳에 비해 컸어용 컴퓨터가 없구 넷플이 안되서 아쉽긴 했지만 다음에 전주가면 여기서 쉴꺼 같아요,5,2년 전
yeogi_accom_015_17822,전주 호텔박스-한옥마을 아중리점,시간이 길어서 좋긴했는데 물떨어지는소리가 계속나서 힘들었네요심해요,3,1년 전
yeogi_accom_015_17823,전주 호텔박스-한옥마을 아중리점,비데가 고장이 나잇엇네요,2,1년 전
