id,name,review_content,rating,write_date
yeogi_accom_008_8288,전주 브라운도트 - 덕진점,바닥을 물걸레 청소 하는 것까진 좋은데 하고 나면 좀 말리시길 바랍니다 온 바닥이 물기로 가득해서 도저히 그냥 쓸 수가 없더군요그리고 직원분께 친절까지는 바라지 않아요다만 퉁명하게 쌈을 거는 듯한 말투는 좀 아닌거 같네요,2,1년 전
yeogi_accom_008_8289,전주 브라운도트 - 덕진점,전주에서 이용해본 숙소였는데 전체적으로 시설도 깔끔해서 좋았습니다그리고 티비도 적당히 커서 보기 편해고 화장실이랑 바닥도 깔끔해서 좋았습니다큰 불편함 없이 잘 이용해서 좋았습니다,2,1년 전
yeogi_accom_008_8290,전주 브라운도트 - 덕진점,신상인줄알았는데 리모델링모텔이였군요쇼파는 얼룩이청소가어렵다는거 알지만 보기쫌그러네요,2,4년 전
yeogi_accom_008_8291,전주 브라운도트 - 덕진점,모기 땜시 잠못자고빈대 있는거 같음창문이 쪼그만한거 하나 있으며 그것도 방충망이 없어서 모기 ㅠㅠ에어컨을 켜보니 바람나오는곳에 곰팡이 시커먼거 땜시 냄새작살청소좀 하고 영업하시길 바랍니다타지역 목포에서 좋은 시설생각하고 예약했다가 전주는 패스 하시길 바랍니다,0,1년 전
yeogi_accom_008_8292,전주 브라운도트 - 덕진점,변기 수압 약해서 막히고베개 찌든내 진동하고다신 방문안합니다,1,1년 전
yeogi_accom_008_8293,전주 브라운도트 - 덕진점,객실에 먼지도 많고 청소상태가 별로였습니다침구류에서 냄새도 났고 조금 더 신경써주시면 좋겠어요,3,2년 전
yeogi_accom_008_8294,전주 브라운도트 - 덕진점,청소가 안되서 쇼파 사이에 댬배꽁초도 있었고 무엇보다 방음이 전혀 안되여 문소리도 커요,1,1년 전
yeogi_accom_008_8295,전주 브라운도트 - 덕진점,모든 브라운도트가 좋은 건 아니네용,0,1년 전
yeogi_accom_009_8296,전주 노이 호텔,점수기준1점최하 점수5점아쉬운점수10점아주 만족주차장10점서비스친절도10점객실 청결도10점욕실화장실 만족도5점물이 미지근 하고 욕실 조명 어두움605호욕실용품각종 어메니티 만족도10점침대매트리스 만족도10점침구류 청결도10점냉장고10점방음10점냉  난방10점티브이크기10점각종 만족도10점컴퓨터 사용 만족도10점실내 조명 만족도10점재방문의사10점,5,1개월 전
yeogi_accom_009_8297,전주 노이 호텔,점수기준1점최하 점수5점아쉬운점수10점아주 만족주차장10점서비스친절도10점객실 청결도10점욕실화장실 만족도10점욕실용품각종 어메니티 만족도10점침대매트리스 만족도10점침구류 청결도10점냉장고10점방음10점냉  난방10점티브이크기10점각종 만족도10점컴퓨터 사용 만족도10점실내 조명 만족도10점재방문의사10점,5,2개월 전
