id,name,review_content,rating,write_date
yeogi_accom_012_14508,★당일특가★ 전주 시그니처 호텔,신축이라 깔끔하고 좋았지만 2박 이었음에도 불구하고 2박 시 룸청소와 수건제공 어메니티 제공이 되지않아 아쉬었어요 바빠서 청소하지 못했다고 하지만 아쉽긴하네요,3,2년 전
yeogi_accom_012_14509,★당일특가★ 전주 시그니처 호텔,방에서 시멘트 냄새가 났지만 환기시키니 조금 좋아졌습니다현관이 좁아 출입하기 불편해요청결상태는 보통수준 이상입니다,3,1년 전
yeogi_accom_012_14510,★당일특가★ 전주 시그니처 호텔,시설도 좋고 직원분들도 친절해서 좋습니다,5,1년 전
yeogi_accom_012_14511,★당일특가★ 전주 시그니처 호텔,숙소 깔끔하고 쾌적하고 좋았습니다 몇가지 불편했던건 윗층이랑 방음이 좀 안됐고 체크인을 딱 3시부터 해주셔서 아쉬웠어용 ㅠㅠ,4,1년 전
yeogi_accom_012_14512,★당일특가★ 전주 시그니처 호텔,시설도  깔끔하고 대만족이예요사진을 못찍어서 아쉽네요,5,1년 전
yeogi_accom_012_14513,★당일특가★ 전주 시그니처 호텔,단점 첫번째로 주차장이 많이 부족 한것 같음 두번째는 투숙 했던 객실 에 욕실 환풍기가 작동 되지 않아서 불편 했음세번째는 객실 청소를 좀 더 신경써야 할것 같음네번째엘리베이터 타려면 기본 10분 기다려야 함 장점조식이 괜찮았음,2,1년 전
yeogi_accom_012_14514,★당일특가★ 전주 시그니처 호텔,너무깔끔하고 좋았습니당,5,1년 전
yeogi_accom_012_14515,★당일특가★ 전주 시그니처 호텔,잘쉬고갑니다푸욱,3,1년 전
yeogi_accom_012_14516,★당일특가★ 전주 시그니처 호텔,주차시설이 부족해요늦게오지 마세요,3,1년 전
yeogi_accom_012_14517,★당일특가★ 전주 시그니처 호텔,깔끔하고 좋았어요 잘 머무르고 갑니다,3,1년 전
yeogi_accom_012_14518,★당일특가★ 전주 시그니처 호텔,잘쉬고 갑니다 깨끗해요,5,1년 전
yeogi_accom_012_14519,★당일특가★ 전주 시그니처 호텔,깨끗하고 그럭저럭 만족하는 호텔이였습니다,3,1년 전
yeogi_accom_012_14520,★당일특가★ 전주 시그니처 호텔,오피스텔 같은 느낌이였어요잠만자는용으로 괜찮은거 같습니다,4,1년 전
yeogi_accom_012_14521,★당일특가★ 전주 시그니처 호텔,시설 깔끔하고요 조식도 괜찮았어요 다좋았는데 엘리베이터가 승객용이 2개인데 좀 쫍아요 객실이 가족단위로 이용하시는분들이 많아서인지 몇번 기다려야될수도 있어요 바쁜시간대를 피해야되는데 사람심리가 비슷해서 구조적으로 어쩔수 없는것 같습니다,3,1년 전
yeogi_accom_012_14522,★당일특가★ 전주 시그니처 호텔,직원분들 너무 친절하셔서 좋았어요 룸은 좋은편이긴했는데 침대에 오염물질이 조금 묻어ㅇ있었어요 날이 더워졌는데 에어컨이 5분마다 켜졌다 꺼졌다해서 불편했습니다ㅠ 그거빼고 다 좋았어요,3,1년 전
yeogi_accom_013_14523,전주 아늑료칸호텔 전주점,비가 오는 전주 여행이라 도보여행으로 예약해서 문의하니 자체적인 주차장 이외에 코너만 돌면 유료주차장으로 안내를 해주셨습니다 차량번호 알려드리고 이용객은 무료로 이용 가능한 넓은 주차장이 있다는게 큰 장점이었어요 들어가자마자 스타일러가 있어서 너무 좋았고 무엇보다 침대 배게 다른종류 2가지는 정말 세심하다고 느꼈습니다욕조 앞 빔 프로젝트로 분위기도 좋아지고 아늑해서 방 이름 그대로 화기애애 한 것 같습니다조금 아쉬운점은 화장실 하수구에서 점점 냄새가 올라와서 아침에도 지속되었다는 점 제외하면 너무 완벽한 숙소였습니다,4,16일 전
yeogi_accom_013_14524,전주 아늑료칸호텔 전주점,사우나 403호 예약했어요퇴실도 전에 리뷰를 남기네요마이산 가는 겸 전주 다시 와볼 겸겸사 겸사해서 급 검색하고 예약해서와 본 숙소네요 첫인상은 일단 깔끔정갈한 느낌이라 좋았습니다 주차장 넓고 깔끔하게 보유중이더라구요 어메니티는 별도로 2000원에 판매중이에요 객실 내부 들어서면 좋은 맘이 편해지는은은한 향이 나서 더 좋았어요 객실 전체 금연이고 이용하는 분들은 다른 분들 위해서도 지켜주시는 게좋겠죠  도착해서 지쳐서 침대에 누웠는데 베개가메모리폼 경추 베개라니요신선하고 사장님센스 보통 아니시다 싶었어요 다앙한 숙소를 접해봤지만 샤워기에 대한아쉬움 수압에 대한 아쉬움이 있었는데 여긴수압도 좋고 샤워기 너무 야무지고 튼튼해서맘에 들더라구요 건식 사우나도 신박하면서 가볍게즐기기 좋았습니다 겨울에는 더 괜찮을 거 같더라구요 샴푸 린스 바디워시 토너 로션은 비치되어 있었어요 내부가 아담한데 좌식 테이블이 준비되어있는 센스도 좋았어요 리뷰 적으려고 이리저리 보다가 3월에 오픈한신상 숙소인 것도 지금 알았어요 ㅋㅋㅋㅋㅋ결론 생각보다 만족스러워요 사우나 내부화로 부분도 한번씩 청결을 위해 신경써주시면 좋겠다 정도 이구요 숙소 머물면서 사장님의 센스와 야무짐을 느꼈습니다   다른 이용하시는 분들도 매너 있게 잘 이용하길 바라며 오래도록 좋은 컨디션 유지하는 전주의 숙소가 되길 바라는 맘으로 리뷰적어봐요 담에 전주오면 예약하고 싶어지는 숙소가 생겨서 좋아요 ,5,1개월 전
yeogi_accom_013_14525,전주 아늑료칸호텔 전주점,새로운 곳 가보려고 료칸 숙소 이용해보려고 갔는데  다도 하는것도 있고 분위기가 좋았어요  침대가 정말 편해서 꿀잠 잤네요  베개도 라텍스  라 편했어요  넷플 보고 데이트 하기 좋은것 같아요   다음엔 사우나 가능한 곳으로   이용해보고싶고  어머니티가 없어서 칫솔은 유료로 사야해요  샤워기가 조금 불편했는데  그래도 분리되어 있어서 좋았고 침대 올라갈때 턱이 있었는데 조금 불편했지만 괜찮았어요  가운도 있어서 편했고요 다음에 다른 방도 이용해보고싶어요 근처 맛집도 많고 터미널 근처라 여행객이 이용하기 좋을듯해요 만족합니다,4,1개월 전
yeogi_accom_013_14526,전주 아늑료칸호텔 전주점,4박째 아늑료칸 호텔 어플에서 시설이랑 방 분위기랑 상태가 좋아보여서 예약했는데실제로도 사진이랑 다르지않고 사장님도 친절하시고 좋았습니다 출장 다니면서 숙소 예약할 때 주차장 넓어서 주차 난이도 쉬운 곳숙소 내부 청결도를 최우선으로 보는데 숙소 내부 깨끗하고 수압도 강하고 좋습니다 그리고 주차장도 주차하기 편하고 숙소 주변에 음식점 엄청 많아서 원하는 메뉴로 골라먹기 좋습니다 근처 올 때 마다 자주 이용하겠습니다 번창하세요,5,4일 전
yeogi_accom_013_14527,전주 아늑료칸호텔 전주점,3박째 아늑료칸 호텔 어플에서 시설이랑 방 분위기랑 상태가 좋아보여서 예약했는데실제로도 사진이랑 다르지않고 사장님도 친절하시고 좋았습니다 출장 다니면서 숙소 예약할 때 주차장 넓어서 주차 난이도 쉬운 곳숙소 내부 청결도를 최우선으로 보는데 숙소 내부 깨끗하고 수압도 강하고 좋습니다 그리고 주차장도 주차하기 편하고 숙소 주변에 음식점 엄청 많아서 원하는 메뉴로 골라먹기 좋습니다 근처 올 때 마다 자주 이용하겠습니다 번창하세요,5,4일 전
yeogi_accom_013_14528,전주 아늑료칸호텔 전주점,2박째 아늑료칸 호텔 어플에서 시설이랑 방 분위기랑 상태가 좋아보여서 예약했는데실제로도 사진이랑 다르지않고 사장님도 친절하시고 좋았습니다 출장 다니면서 숙소 예약할 때 주차장 넓어서 주차 난이도 쉬운 곳숙소 내부 청결도를 최우선으로 보는데 숙소 내부 깨끗하고 수압도 강하고 좋습니다 그리고 주차장도 주차하기 편하고 숙소 주변에 음식점 엄청 많아서 원하는 메뉴로 골라먹기 좋습니다 근처 올 때 마다 자주 이용하겠습니다 번창하세요,5,4일 전
yeogi_accom_013_14529,전주 아늑료칸호텔 전주점,1박째 아늑료칸 호텔 어플에서 시설이랑 방 분위기랑 상태가 좋아보여서 예약했는데실제로도 사진이랑 다르지않고 사장님도 친절하시고 좋았습니다 출장 다니면서 숙소 예약할 때 주차장 넓어서 주차 난이도 쉬운 곳숙소 내부 청결도를 최우선으로 보는데 숙소 내부 깨끗하고 수압도 강하고 좋습니다 그리고 주차장도 주차하기 편하고 숙소 주변에 음식점 엄청 많아서 원하는 메뉴로 골라먹기 좋습니다 근처 올 때 마다 자주 이용하겠습니다 번창하세요,5,4일 전
yeogi_accom_013_14530,전주 아늑료칸호텔 전주점,화장실에 있던 수건에 이상한 얼룩이 있어서 다시 내려가 새 수건으로 가져왔는데 새 수건에도 비슷한 얼룩이 있었어요 그거말고는 객실 내부 청결도는 깔끔했어요 방음도 좋았고 침대랑 베개도 편안했습니다 카운터 직원분도 친절하셨어요 오셜록 티가 준비 되어있던 것도 좋았습니다,4,23일 전
yeogi_accom_013_14531,전주 아늑료칸호텔 전주점,전주 아늑 오픈 하자마자 바로가본 아늑은 전주 였습니다 아늑하면 정말 편하게 쉬면서 즐길수 있는 공간인데요그 이름에 걸맞게 정말 아늑 하더라구요 ㅎㅎ위치 전주 한옥마을에서 택시타고 기본요금이면 옵니다아늑 전체적인 컨디션 들어서자마자 현백 나무 냄새가 솔 솔  일반 룸 예약해서 왔는데 갑갑한 공기  룸 크기 2명이서 쓰기 적당하구요 고속 충전기 있습니다  엄청 큰 사이즈의  여태 여기저기 가봤던 호텔 베게중 단연 최고였습니다    바로 구매 알아본 1인    1회용품은 1층 데스크에서 구매해야합니다  샴푸바디워시 린스 있습니다  샤워기 물 콸콸콸 잘나오구요 아늑은 룸 타입이 여러개 에요 기본타입으로 예약한 저 정말 후회했습니다 다음에 오게 되면 노천탕이 있는 히노끼 탕이 있는 룸으로 예약 할거에요,5,3개월 전
yeogi_accom_013_14532,전주 아늑료칸호텔 전주점,체크아웃까지 모든 과정이 원활했고 호스트도 친절하게 안내해주셔서 편안하게 머물 수 있었습니다 침구류가 청결하고 침대도 푹신해서 숙면을 취할 수 있었어요 주변에 맛집과 카페도 가까워 위치도 만족스러웠습니다 다음에 또 방문하고 싶어요---숙소에 도착했을 때 첫인상부터 매우 좋았습니다 외관도 깔끔하고 실내는 사진으로 봤던 것보다 훨씬 넓고 정돈되어 있어 만족스러웠습니다 특히 청결 상태가 인상 깊었는데 바닥이며 침구 화장실까지 먼지 하나 없이 잘 정리되어 있어 기분 좋게 머물 수 있었습니다 침대는 푹신하고 편안해서 하루 종일 걸어 다닌 피로를 충분히 풀 수 있었고 에어컨과 난방도 잘 작동해 쾌적한 온도를 유지할 수 있었습니다 숙소 내에 마련된 2천원에 어메니티도 다양하고 퀄리티가 좋아서 따로 챙겨온 물품 없이도 편리하게 이용할 수 있었습니다,5,29일 전
yeogi_accom_013_14533,전주 아늑료칸호텔 전주점,저는 출장을 자주 다니는 직업을 가지고 있습니다그래서 많은 숙박업소에서 숙박을 했었는데요제가 선택할때 주로 중요하게 선택하는 기준은 청결부분을 가장 중요하게 봅니다저는 한달에 꼭 한번이상 전주에 출장을 옵니다이호텔은 오픈한지 얼마 안된것 같고 그래서 외관도 깔끔하고 내부도 깨끗합니다특이하게 일본식 다다미가 있어요ㅎㅎ신기 합니다프론트에 계신분도 친절하게 안내해 주시네요숙도도 따뜻하고 너무 덥지 않아서 좋습니다침대 시트 깨끗하고 적당히 푹신하니 좋습니다화장실 비데도 있고 화장실도 넓고 깨끗합니다ㅎㅎ일때문에 피곤했는데 푹쉬다 갑니다다음 출장도 이곳으로 예약 할겁니다,5,1개월 전
yeogi_accom_013_14534,전주 아늑료칸호텔 전주점,전주 출장을 자주 오는데 주변에 마땅한 숙소가 없어서 멀리서 숙박을 했었습니다 하지만 이번에 새로 오픈했고 후기가 좋아 숙박했는데 앞으로는 여기서 숙박하면 될것 같습니다 주차도 편하고 객실 컨디션 너무 좋았습니다,5,3일 전
yeogi_accom_013_14535,전주 아늑료칸호텔 전주점,연휴를 맞아 놀러욌는데 숙소가 깔끔하고 냄새 전혀 인니고 미음에 드네요 시외버스터미널이나 고속버스터미널 두 곳다 가까운 곳에ㅠ위치하고 있어 대중교통을 이용하더라도 전혀 문제 없어요 사장님 엄청 친절하셔사 빌문하기 전부터 기분 좋게해주시고 오래된 건물을 리모델링해서 먼지한털 없이 깨끗하고 기분 젛은 침구류를 제공해줍니다 독채탕 이용했는데 생각보가 장말 좋았어요 사진히고 똑 같은 수준으로 사이즈 시설 청걀도ㅠ모든게 마음에 들어요 전주에서 괜찮은 숙소리 생각됩니다,4,2개월 전
yeogi_accom_013_14536,전주 아늑료칸호텔 전주점,출장으로 방문한 호텔아늑 전주점 조식은 없었지만 주차 환경이 아주 만족스러웠습니다 넓고 쾌적한 주차 공간 덕분에 렌터카를 이용한 저에게는 큰 편리함이었어요 주차 공간이 협소한 호텔도 많은데 이곳은 주차 걱정 없이 편안하게 이용할 수 있었습니다객실은 이름처럼 아늑하고 깔끔했습니다 은은한 조명과 편안한 침구 덕분에 업무 후 피로를 풀기에 충분했어요 업무용 테이블과 콘센트도 잘 갖춰져 있어 편리하게 작업할 수 있었습니다직원분들의 친절한 응대 또한 기억에 남습니다 주차 안내부터 체크인 체크아웃까지 세심하게 신경 써주셔서 기분 좋게 머무를 수 있었습니다 비록 조식은 없었지만 주변에 식당가가 가까워 식사 해결에 어려움은 없었습니다전주 주요 지역으로의 접근성도 좋아서 업무를 보거나 잠시 주변을 둘러보기에 용이했습니다 다음 전주 출장 시에도 주차 걱정 없이 편안하게 묵을 수 있는 호텔아늑 전주점을 다시 고려할 것 같습니다,5,2개월 전
yeogi_accom_013_14537,전주 아늑료칸호텔 전주점,전주 여행으로 숙소를 알아보던 중 가장 깔끔하면서도 가격도 저렴해서 예약했습니다 터미널 근처리서 이용하기 편리했습니다 예약 안내 문자도 보내주셔서 무인으로도 체크인 가능하고 직원분이 상주해 있으실 때는 바로 체크인 해주시는 것 같습니다 방 들어가자마자 사진에서 보던대로 깔끔하고 분위기가 있어서 좋았습니다 밖에 바람이 많이 불어 추웠는데 바닥이 따끈따끈해서 히터 안틀고도 딱 좋았습니다 티비도 크고 욕실도 좋았어요 드라이기 샴푸 린스 컨디셔너 정도 구비되어 있고 칫솔 치약 등은 가져오시거나 프론트에서 구매 가능합니다 베개가 아주 편했습니다,5,2개월 전
yeogi_accom_013_14538,전주 아늑료칸호텔 전주점,사장님도 친절하시고 시설도 좋아요 전체적으로 깔끔한 느낌에 아늑한 분위기라 만족하며 쉬다 갑니당 샤워가운도 두꺼워서 물기를 잘 흡수하고 좋아요 독특한 외관에 신기해하면서 지나갔었는데 이렇게 묵게 되니 좋습니다 다만 엘레베이터 버튼이 잘 안 눌리는데 당황하지마시고 힘을 주셔서 누르시면 잘 작동합니다 복도부터 객실까지 좋은 향기가 납니다 전객실 금연이니 안에서 담배 피우시면 안돼요 전주 여행하시면서 일반적인 숙소 말고 이색적인 느낌의 숙소에 묵고 싶으신 분들은 아늑 추천드립니다,5,2개월 전
yeogi_accom_013_14539,전주 아늑료칸호텔 전주점,너무너무 잘 쉬다 갑니다 올 때마다 깨끗한 청소 상태와 좋은 향기에 감동하고 가요 다른 숙소들은 실내 금연이라도 들어가면 담배냄새가 은은하게 나는데 여긴 좋은 향기가 나요 사장님도 엄청 친절하십니다 특히 인테리어가 너무 마음에 들어요 이 숙소만의 특색이 있는 것같습니다 전에는 일반 바닥인 침실을 썼는데 이번엔 다다미방 같은 독특한 구조의 침실을 썼어요 전 개인적으로 다다미방이 맘에 듭니다 생긴 지 얼마 안돼서 깔끔하고 쾌적한 료칸 추천드려요 전주 여행 오셔서 좋은 추억 만들고 가세용,5,1개월 전
yeogi_accom_013_14540,전주 아늑료칸호텔 전주점,깔끔하고 분위기도 좋았습니다 방 안은 청결하게 관리되어 있었고 화장실도 깨끗했습니다 침대가 푹신해서 편안하게 쉬고 잘 수 있었습니다  화면도 크고 선명해서 여유롭게 영화를 볼 수 있었어요 가격대비 만족스러운 경험이었고 다시 방문하고 싶은 곳입니다  매우 만족스러운 경험을 제공했습니다객실은 깨끗하고 정돈되어 있었으며 침구도 푹신하고 편안했습니다 특히 침대 매트리스가 적당히 푹신해서 숙면을 취할 수 있었습니다 또한 욕실 시설도 현대적이었고 온수도 잘 나와서 샤워할 때 불편함이 없었습니다 에어컨도 잘 작동하여날씨에 상관없이 쾌적한 온도를 유지할 수 있었습니다 무엇보다 모텔 주변이 비교적 조용해 편안한 휴식을 취할 수 있었습니다 직원들도 매우 친절하고 필요한 요청 사항에 신속하게 대응해주었습니다 체크인과 체크아웃 절차도 간편하고 빠르게 이루어졌으며 전반적인 서비스에 매우 만족했습니다,5,2개월 전
