id,name,review_content,rating,write_date
yeogi_accom_001_751,전주 비지니스 호텔 궁,ㅎㅎ 너무좋아요 ㅎㅎ 그럼 수고하세요 전주터미널쪽에 최고의 텔이라고 생각합니다 요즘 전국 관광지를 돌아다면서 숙박업소에 대한 기준이 엄격해지는중인데 와 여기 좋습니다 넓어료 ㅂ층에 먹을곳도 망ㅎ아요 주차도 편히해요 ㅎㅎ 와 그냥 좋아요 여기 여행지 주변 사시는분들은 그냥 여기가시면됩니다 사진은 무관한점 좌송핮니다 ㅎㅎ 하지만 여기좋가는건 팩트닙니다 그러니깐 전주사시는분들 전주여행가시는분은 요기로 가시먼 편하십니가 ㅋㅋ그러니 여기로 가싲쇼 ㅋㅋ 그럼 수고하시고 여행즐거우시고 좋은숙소 여깁니다 ㅎㅎ  ,5,3개월 전
yeogi_accom_001_752,전주 비지니스 호텔 궁,가격은 싸게 잘 잡았으나  청결도 부분에서 너무  불편하여 그냥 퇴실하고 나왔네요 저희가 너무 청결에 민감해서 그럴수도 있다고 생각합니다이 가격에 이정도면 나쁘지 않아요 저희만 넘 유별나서 그럴수도 있네요,2,4개월 전
yeogi_accom_001_753,전주 비지니스 호텔 궁,가끔 들리는 깔끔한 숙소 입니다 입실 및 퇴실시간 아주 만족스럽고 방상태도 관리가 잘되어있슺니다 매트리스가 좋아요 소음공해가 적어서 잠자기 편리합니다 하지만 고요한밤에도 근처방소리나 티비음량이 들리지않아요 화장실 수압은 강하고 따뜻한물 아주 잘나옵니다 아직 여름철대비 에어컨 정비가 잘 되어있어 시원하게 보낼 수 있었습니다 생수가 넉넉히 있어서 추가로 챙길 필요는 없습니다 깔끔하고 편리한 가구배치로 동선이나 잠자기 편리해요다음에도 방문할만합니다,5,10개월 전
yeogi_accom_001_754,전주 비지니스 호텔 궁,음별로였습니다 방이바뀌긴햇는데 전방에서 쓰레기나오고 음,0,6개월 전
yeogi_accom_001_755,전주 비지니스 호텔 궁,항상 자주 이용 잘하고 있습니다,2,5개월 전
yeogi_accom_001_756,전주 비지니스 호텔 궁,다음에 기회되면 다시 이용하여 볼께요,2,8개월 전
yeogi_accom_001_757,전주 비지니스 호텔 궁,사장님이 친절하고 티비 커서 좋았습니다 근데 베개에 곰팡이 같은게 피어있었고 청결한 느낌은 들지 않았어요,3,8개월 전
yeogi_accom_001_758,전주 비지니스 호텔 궁,잘 사용하다 갑니다,3,9개월 전
yeogi_accom_001_759,전주 비지니스 호텔 궁,여사장님이 매우매우 친덜합니다 청소상태가 깨끗하서 좋았고 티비고 크고 스타일러고 있고 공기청정기도 있어서 꽤나 만족스럽게 이용한거 같습니다 주차공간고 매우 넓어서 아무나 편하게 주차항 수 있을 정도 입니다 화장실은 깨끗한 편입니다용조가 없고 단순한 편입니다1회 용품도 잘 준비되어있고 객실안에 위생가운도 잘 비치되어 있어서 만족 스럽게 일박했네요 객실은 다른곳에 비해 작지고 크지도 않는 평범한 편입니다,3,6개월 전
yeogi_accom_001_760,전주 비지니스 호텔 궁,너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당,5,10개월 전
yeogi_accom_001_761,전주 비지니스 호텔 궁,너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당너무너무 잘 있다 갑니당,5,10개월 전
yeogi_accom_001_762,전주 비지니스 호텔 궁,지금 쉬고 있는데 하루 더 연장할라고요,5,11개월 전
yeogi_accom_001_763,전주 비지니스 호텔 궁,당일 급작스럽게 숙박을 해야해서당일예약을 하게 되었는데아주 저렴한 가격에 이용할 수 있게 되어서좋았습니다위치도 터미널 바로 옆에 있어서 접근성도 좋았구요관광지인 한옥마을에서도 멀지 않아서좋았습니다객실 컨디션은 전체적으로 나쁘지 않았구요도 볼 수 있어서 재밌고 편하게쉴 수 있었습니다다음에 전주를 다시 방문을 할 수 있을지는모르겠지만다음에 또 방문하게 된다면재방문하여 이용할 의사도 있습니다사장님 친절하시고 많이 번창하세요,4,1년 전
yeogi_accom_001_764,전주 비지니스 호텔 궁,사장님이 친절하시고 객실도 깨끗하고 좋아요재방문 의사 무조건 있습니다,5,1년 전
yeogi_accom_001_765,전주 비지니스 호텔 궁,아주좋아요 사장님도 굉장히친절하셔요,5,1년 전
yeogi_accom_002_766,글로스터호텔 전주,위치 조금 애매한 위치 한옥마을도 15분정도 거리고 전주역도 15분 정도 거리여서 다 애매했지만 한옥마을 주변에 호텔이 없어서 이용했어요  주차 지상 지하 주차장이 다 있습니다 하지만 이용하지 않았습니다 객실상태 침구도 깨끗했고 머리카락 하나 보이지 않아서 좋았어요 수건 또한 괜찮았습니다 샴푸 트리트먼트 바디워시는 무난 했지만 좋은건 아니였어요 ㅎ드라이기 상태는 나쁘지 않았는데요 저렇게 세면대에 아무 포장 없이 있는건 너무 성의없는 느낌 세수 하다 보면 물이 다 튀길텐데  좀 모텔 느낌 처럼 있어서 조금 실망했어요조식 먹지 않았지만 오픈 저녁 바베큐 행사를 하던데 네이버리뷰를 찾아보니 종류도 많지 않고 29000원 정도에 가격은 아니다 라는 평이 많아서 패스 했습니다주변 1층에 편의점이 있어서 너무 편했고 주변에는 1-2분 거리에 큰 편의점도 있어서 너무 편리성이 좋았습니다 전체적인느낌 생각보다 외관상 호텔은 고급져보여서 오 했어요 겉모습과 달리 속은 조금 아쉬운느낌이 있었어요 여러모로 만족은 했지만 전체적으로는 쏘쏘 10만원대 이상이면 안올거같고 10만원대 아래의 가격이라하면 올거같아요 편리성이 좋다는게 제일 장점이지만 편의점만 있고 먹을곳은 없어요 그리고 조금더 아쉬운점은 체크인할때 줄을 섰는데 순서대로 온사람이 먼저인데 바로 뒤에 있는사람부터 체크인 해주는게 좀 짜증이 났어요ㅜ,4,8일 전
