id,name,review_content,rating,write_date
yeogi_accom_009_10391,전주 노이 호텔,몇일째 전주 여행하면서 매일 새로운숙소에서 머물고 있어요  직원분 친절합니다 첫번째  냄새가 아주 지독했어요  엘베 냄새는 그렇다쳐요  복도는 좋더라구요  객실 들어가는 순간 노숙자가 숙박했었나 싶을 정도로 심각했습니다  창문열고 객실 문 열고 해도 소용없어요  욕실 화장실 분리되어 있었는데환풍기는 돌아가지도 않더라구요  문제는 욕실 하수구 냄새였어요 하필 문 윗부분이 뚫려있어서 문 닫아도하수구 냄새는 계속 올라왔습니다  페브리즈 차에서 가져와서 계속 뿌렸어요  두번째는 이불을 매일 교체한다고 해서안심하고 써도 되겠다 하고 방문했어요 피부가 가렵더라구요  이불 커버가 들린순간 놀랬습니다  이불커버안에 솜 같은거 있잖아요샛누렇더라구요  이불 커버만 교체하면 뭐합니까 안에 이불이 오래돼서 샛누렇고 악취가 나요  침대매트에 장판같은게 비닐마냥 부시럭부시럭소리가 요란하게 나서 아주 불편했어요  찝찝해서 옷도 안 벗고 씻지도 못하고 양치질만 했어요  외관은 그렇듯하나  내부는 심각했습니다  화장실 쪽 배수구는 빨간녹이 슬어있고  화장실 쪽에 투자 좀 하세요  진짜 심각합니다 좁고 낡고 청소상태 덜 된건 어떻게든 참아보겠지만냄새는 진짜 화가 나더라구요  화장실 하수구 냄새때문에 머리가 아파요 누가 공짜로 재워준다고 해도 다시는 안갈거에요  찝찝함 그자체입니다 ,0,1년 전
yeogi_accom_009_10392,전주 노이 호텔,이불에 피묻어있고 노란얼룩 묻어있어요쿠팡플레이된다해서 간건데 로그아웃되어있어서문의하니 아이디 비번 모른다네요 ,1,2년 전
yeogi_accom_009_10393,전주 노이 호텔,템퍼매트리스라고해서 구매전에 체험해볼려고 신경써서 신랑이랑 같이 갔는데매트리스는 로고도 없고 템퍼인지 모르겠지만 부시럭 거리면서 소리가 나고 청소상태나 시설이 너무 옛날 분위기로 사진과 너무 달라서 돈아까워서 집에서 보던 티빙 이어보기하고 한시간 반있다가 바로 나왔습니다신랑한테 혼나기만 했어요 ㅠㅠ,1,1년 전
yeogi_accom_009_10394,전주 노이 호텔,아중리에서ㅜ 제일 깨끗한거 같아요,3,1년 전
yeogi_accom_009_10395,전주 노이 호텔,진짜최악이였습니다 청소두안되있구요,0,1년 전
yeogi_accom_009_10396,전주 노이 호텔,그냥 그래요 별로 맘에는 들디 않아요,0,1년 전
yeogi_accom_009_10397,전주 노이 호텔,사진 찍으려다 참아요시트에 핏자국 있습니다,3,1년 전
yeogi_accom_009_10398,전주 노이 호텔,청소  안하셨는지요 과자 부스러기에  다른 사람 체모에 베게에 핏자국 에  머리카락에 보이는 곳이라도 좀 치워야지요,0,2년 전
yeogi_accom_009_10399,전주 노이 호텔,음 객실 사진이 실물보다 더 나은거 같긴한데 그래도 잘 이용했습니다,3,3년 전
yeogi_accom_009_10400,전주 노이 호텔,나쁘지않습니다 가끔이용합니다 가격으 살짝 아쉬운데 나쁘지않아요나쁘지않습니다 가끔이용합니다 가격으 살짝 아쉬운데 나쁘지않아요나쁘지않습니다 가끔이용합니다 가격으 살짝 아쉬운데 나쁘지않아요,2,2년 전
yeogi_accom_009_10401,전주 노이 호텔,와 시간 맞취서 도작했더니 카운터에 번호도 안 남겨놓으시고 안계시더라고요꽤있다가 오셔서 하는 말씀이 갑자기 민증 검사를 하시겠데요ㅋ저희 둘다 30대라 숙박업소 다니면서 이런적이 한번도 없어서 당황했는데사장님이 술집이나 숙박 업소 다닐때 민증은 필수라고 하시면서 시간은 이미 지나서 환불은 안된다고 하시네요다른 방법은 없냐니깐 대답도 안하시고ㅋ 환불도 안 된다고만 해서 엄청 당황스러웠네요민증없으면 절 대 방 문 비 추  입 니 다,0,1년 전
yeogi_accom_009_10402,전주 노이 호텔,화장실 문 파손으로 인하여 가루 파편이 많고 문도 제대로 안닫혀서 많이 불편 했어요,2,2년 전
yeogi_accom_009_10403,전주 노이 호텔,ㄹㅇ 별로에요 남자 직원은 정말로 친절합니다여자가 사장이라는데 맘대로 말도 없이 일행분꺼 까지 결제하고 이게 뭔 경우죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정말  말이 안나옵니다 뭐 안가면 되는거긴 한데 ㅎ뭐 다녀본 사람은 알겠죠 ,1,2년 전
yeogi_accom_009_10404,전주 노이 호텔,화장실에서 토한냄새가 나서 너무 괴로웠어요 ㅠ,3,2년 전
yeogi_accom_009_10405,전주 노이 호텔,좋아요 잘 쉬다가요,2,1년 전
yeogi_accom_009_10406,전주 노이 호텔,만족해요 깔끔하구요 ㅎㅎ,3,1년 전
yeogi_accom_009_10407,전주 노이 호텔,급하게 잡은 숙소인데일단 방이 너무 추웠어요공기가 차서 너무 썰렁했음,2,1년 전
yeogi_accom_009_10408,전주 노이 호텔,점수기준1점최하 점수5점아쉬운점수10점아주 만족주차장10점서비스친절도10점객실 청결도10점욕실화장실 만족도10점욕실용품각종 어메니티 만족도10점침대매트리스 만족도10점침구류 청결도10점냉장고10점방음10점냉 난방10점티브이크기10점 각종 만족도10점컴퓨터 사용 만족도10점실내 조명 만족도10점재방문의사10점,5,3시간 전
yeogi_accom_009_10409,전주 노이 호텔,좋은방 주셔서 감사합니다,5,10시간 전
yeogi_accom_009_10410,전주 노이 호텔,깨끗하고 아주 맘에 듭니다 내부시설도 깨끗하고 침실 욕조 화장실도 청결해서 좋습니다 주변에 관광지도 많고 먹을것도 풍부해서 너무 좋았던거 같아요 저녁에도 나가서 먹을꺼리도 많고해서 편하하게 잘쉬고 놀다 온거 같습니다 다음에 또 올기회가 생기면 여기로 숙소를 잡고 싶습니다 사장님 되게 친절하시고 분위기도 나름대로 좋았던거 같아서 너무 졸습니다 부자 되십시요 티비도 크고 냉난방 시설도 아주 좋습니다 주변에 시장도 있고 사람들 구경하는 재미도 있고 너무 좋습니다,5,10시간 전
yeogi_accom_009_10411,전주 노이 호텔,오랜만에 아중리 숙소 검색하다가 전부터 자주봤던 노이가 할인을 많이 하길래 쉬고 가게 되었습니다 역시 평일이라 주차장도 넓기도 해서 편하게 주차 잘했고 직원분도 친절하시고 좋았습니다 실내도 역시 깔끔하고 방이 좋은 방인지 욕실도 깔끔하고 좋더라구요 침대는 여전히 푹신하고 특히 티비가 엄청 크고 오티티 보는데 렉도 걸리지 않아서 편하게 오징어게임 정주행 하고 갑니다 에어컨도 냄새도 안나고 시원합니다 주변에 아중리 술집 골목이나 편의점도 바로 있으니 놀러오시면 추천드려요,4,12시간 전
yeogi_accom_009_10412,전주 노이 호텔,점수기준1점최하 점수5점아쉬운점수10점아주 만족주차장10점서비스친절도10점객실 청결도10점욕실화장실 만족도10점욕실용품각종 어메니티 만족도10점침대매트리스 만족도10점침구류 청결도10점냉장고10점방음10점냉 난방10점티브이크기10점 각종 만족도10점컴퓨터 사용 만족도10점실내 조명 만족도10점재방문의사10점,5,16시간 전
yeogi_accom_009_10413,전주 노이 호텔,인테리어가 정말 독특하고 감성적인 분위기가 가득한 곳이에요 벽면 조명 아래 새 모양 오브제와 그림자 연출이 너무 예뻐서 한참 바라봤어요 무심한 듯 세련된 감성 덕분에 사진 찍기에도 정말 좋았고 방도 조용하고 아늑해서 휴식하기 딱 좋았어요 감성 여행에 추천합니다,5,17시간 전
yeogi_accom_009_10414,전주 노이 호텔,침구가 정말 청결하고 포근해서 꿀잠 잤어요  베개나 이불 모두 호텔 전용 커버로 깔끔하게 정리되어 있어서 위생 걱정 없이 마음 편히 쉬었어요 사진처럼 침대 상태가 아주 만족스럽고 매트리스도 푹신해서 허리 아프신 분들도 편하게 주무실 수 있을 듯해요 화이트톤 인테리어에 감성적인 조명까지 더해져 기분 좋은 하루였습니다 다음에 전주 오면 재방문 의사 100 ,5,17시간 전
yeogi_accom_010_10415,라한호텔 전주, 총평아름다운 한옥마을뷰를 자랑하는 전주 최고의 라한호텔 전주  위치라한호텔 위치는 전주 한옥마을 전체를 볼 수 있는 한옥마을 한가운데 있으며 차량으로 전주역에서는 15분 고속버스터미널에서는 10분 거리에 있습니다주차장은 지상과 지하 1 2 3층으로 되어 있는데 지하 2층으로 내려가니 주차하기 좋았습니다 룸 컨디션15시 10분전에 도착을 하여 웨이팅 등록을 하고 나니 바로 체크인을 할 수가 있었습니다숙박한 객실은 패밀리 트윈 한옥뷰 룸으로 약 10평정도 되는 객실에 더블베드가 2개 있으며 객실 바닥이 마루 바닥이라 좋았습니다객실은 비교적 높은 고층으로 한옥뷰가 좋았으며 깔끔하고 조용 했습니다 부대시설부대시설은 2층과 1층 지하 1층에 있습니다1층엔 조식당 더플레이트와 북스토어카페 전주산책 그리고 웨딩홀이 있있었습니다2층엔 루프탑 야외수영장과 카페테리아 하녹당이 있고 지하 1층엔 피트니스 사우나가 있었습니다 종합3달전에 여기어때 오픈런에 나온걸 보고 이번 벚꽃 여행은 전주로 선택 예약 했었습니다오픈런 혜택으로 시티뷰에서 한옥뷰를 받았고 객실에서 바라 본 한옥뷰는 아름다웠습니다,4,2개월 전
yeogi_accom_010_10416,라한호텔 전주,전주 라한호텔은 이번에 2번째 방문인데 역시 만족했습니다 위치가 한옥마을내에 있어서 진짜 좋습니다 주차해놓고 체크인하고 짐 던져놓고 나가서 걸어다니면서 한옥마을 실컷 구경하고 먹고 놀다 들어오면 최고에요 호텔 옆에 편의점도 2군데 있어서 그 부분도 만족스러워요 호텔 바닥이 마루라서 청결하고 청소도 깔끔하게 되어있었어요 침대 편해서 잠도 잘 잤습니다 한옥마을뷰로 하고 뷰보면서 구경하고 멍때리는 것도 너무 좋아요 해질녁 풍경도 놓치지말고 꼭 보세요 다양한  볼 수 있는 티비라 볼 것이 풍족했습니다 다음 번 또 재방문 의사 있습니다,5,2개월 전
