id,name,review_content,rating,write_date
yeogi_accom_017_18772,전주 호텔모아,사장님이 엄청 친절해서 좋습니다,5,3개월 전
yeogi_accom_017_18773,전주 호텔모아,적당히 청결하고 시설 괜찮아요친절한지는 모르겠어요,2,4개월 전
yeogi_accom_017_18774,전주 호텔모아,너무 좋습니다 다른곳 고민도 말고 모아,5,3개월 전
yeogi_accom_017_18775,전주 호텔모아,객실은 깨끗하고 사장님이 친절하게 해주셔서출장 잘 다녀왔어요 다음에 또 갈께요,3,5개월 전
yeogi_accom_018_18776,전주 브라운도트 아중지구점,전주의 조용한 밤을 닮은 호텔  브라운도트 아중지구점낯선 도시의 밤이 낯설지 않게 느껴질 때그건 아마 숙소가 마음에 쏙 들었을 때다전주 브라운도트 아중지구점에서의 하룻밤은 그런 느낌이었다차로 진입하면 눈에 띄는 모던한 외관많이 꾸미지 않아도 단정하고 정돈된 분위기입구에서부터 묵직한 차분함이 느껴졌다로비는 고요한 음악과 함께 따뜻한 조명이 반겨주고체크인을 도와주던 직원의 말투는 마치 오래된 전주의 카페 사장님처럼 부드러웠다커피 한 잔을 손에 들고 객실로 향했다객실은 편안하게 그리고 조용하게방에 들어서자마자아 오늘 잠 잘 자겠다라는 말이 절로 나왔다이불은 폭신했고 조명은 부드러웠으며무엇보다 외부 소음 하나 없이 조용했다바닥 가구 침구까지 깔끔하게 정돈된 룸 컨디션은누군가가 정성껏 준비해둔 작은 쉼터 같았다욕조가 있는 방을 선택한 덕분에저녁엔 따뜻한 물에 몸을 담그고넷플릭스 한 편을 틀어 두었다여행이라는 말이 꼭 바쁘게 움직여야 한다면나는 이제 그 정의를 바꾸고 싶다가정의 달 전주 그리고 작은 쉼가정의 달에 가족여행을 계획한다면이런 조용한 호텔에서의 하루는 어쩌면 가장 큰 선물이 될지도 모른다너무 유명하지도 너무 평범하지도 않은딱 지금 이 순간에 필요한 균형감 있는 공간나는 여기어때 앱에서 이곳을 발견했고예약을 마치고 나서야괜찮은 선택이었기를하고 혼잣말을 했다결과는 트립홀릭 리뷰에 남길 만큼 만족스러웠다여행정보 스티커북교통수단전주역 로 도착 후 택시 약 10분시외버스터미널 대중교통도 이용 가능자차 주차공간 넉넉하고 접근성 좋아요숙소 꿀팁욕조 있는 방 선택 하루가 다르게 회복됨고층 객실 요청 밤 풍경 은근히 예쁨조식은 없지만 근처 베이커리 천국 브런치 투어 추천한줄 정리전주 여행에서 하루쯤은 말없이 위로해주는 숙소가 필요하다면 이곳이 딱이다,4,1개월 전
yeogi_accom_018_18777,전주 브라운도트 아중지구점,1 위치  전북 전주시 아중지구 덕진공원 인근2 주차장  10대 이상3 로비  매우 친절4 객실 청결 상태  매우 청결5   넷플릭스 유튜브 티빙6 냉장고  물 음료 커피7 방 크기  매우 넓음8 뷰  씨티뷰9 먹을거리  10분 내 많음10 아쉬운 점  없음11 재방문 의사  무조건 방문12 조식  간편조식13 총평출장 고객입니다좋은 가격에 좋은 숙소 감사합니다 위생적으로 우수하여 매우 만족합니다 항상 지금처럼 유지할 수 있도록 관리 부탁 드립니다 감사합니다,5,1개월 전
yeogi_accom_018_18778,전주 브라운도트 아중지구점,출장을 여러군데 다니는데 여기숙소는 이용하기에 정말 괜 찮 은 숙소였습니다객실도 생각보다 깨끗하고 넓어서 분위기 냄새도 좋고 화장 실 수압도 괜찮고 수건도 도톰하고 물도 잘 빠져서 좋습니다조명도 은은한게 티비도 크고 리모콘도 깨끗했습니다근처에 식당도 많고 볼거리도 있고 직원들도 친절은기본이고 가격도 괜찮고 여러모로 만족해서 기분좋게 머무르다 갑니다  모두이용해 보세요 정말정말 좋습니다담에도 또 이용하겠습니다,5,2개월 전
yeogi_accom_018_18779,전주 브라운도트 아중지구점,20년째 출장중 입니다출장 하면서 안성맞춤 입니다다음에도 방문 할것 같습니다 1 주차시설주차장 충분 합니다  차량 주차 걱정 없습니다맞은편 무료 공영주차장도 있습니다2 친절 서비스친철 합니다3 청결 및 기타시설수압 잘 나오고 뜨거운물 잘 나옵니다냄새 없고 깨끗합니다 점호해도 됩니다넷플릭스 되고 공기 청정기 됩니다대형 있습니다 밤에 잘때 모기가 없습니다침대 깨끗하고 이불 깨끗 합니다배개 4개 있습니다일반 숙박시설 가서 침대에 누우면 간지러운데 여기는 그렇지 않습니다위생이 청결된 느낌 입니다4 주위 먹거리많이 있습니다아구 뚝배기 식당이 있는데 속풀이 최고 입니다5 운동 및 산책아중호수가 있는데 산책로 하기 좋습니다주위에 볼거리 있습니다6 노트북 사용 가능합니다콘센트 잘되어 있습니다커피포트 있습니다생수 2개 있습니다7 방음소음아주 조용 합니다창문 열면 차소리 조금 납니다8 조식식빵라면 등 있습니다,5,7일 전
yeogi_accom_018_18780,전주 브라운도트 아중지구점,최근에 이 모텔에서 1박을 했는데 전반적으로 만족스러웠습니다 객실은 깔끔하고 청결 상태가 매우 좋았으며 침대도 푹신해서 편안하게 잘 수 있었습니다 에어컨과  등 기본적인 시설도 잘 작동했고 욕실에는 수건과 어메니티가 충분히 구비되어 있어 따로 준비할 필요가 없었습니다 프런트 직원도 친절하게 응대해 주셔서 체크인과 체크아웃이 수월했어요 특히 조용한 분위기 덕분에 휴식하기에 정말 좋았습니다 주변에 편의점과 음식점도 가까워서 위치적으로도 편리했습니다 다음에 근처에 올 일이 있다면 재방문하고 싶은 곳입니다 가격 대비 만족도가 매우 높아요,5,17일 전
yeogi_accom_018_18781,전주 브라운도트 아중지구점,비즈니스 출장으로 혼자 호텔을 이용했습니다 친절한 사장님과 직원들이 맞이해주었고 방 컨디션 또한 최상이었습니다 이제 성수기 시즌이라 출장으로 이용하기는 어렵겠지만 가족들과 함께 시즌에 이용하기 아주 숙소인것 같습니다 바베큐장과 수영장을 갖추고 있어서 이용시 편리하며 바로 앞에 해변 및 일모루감강을 직관할 수 있습니다 인근 상가와도 거리가 가까우며 맛집들이 근처에 많습니다 가까운거리내에 은행 마트 음식점 등 모든 편의시설이 다 갖추어져 개인업무 보기에도 용이하며 아주 좋은 곳에 위치해 있습니다,5,16일 전
