id,name,review_content,rating,write_date
yeogi_accom_012_13998,★당일특가★ 전주 시그니처 호텔,가성비가 좋은 전주역 앞의 호텔입니다골프존 스크린 골프도 건물에 있으며전주에 출장오면 자주 이용하고 있습니다방도 문제없이 이용가능하며 직원들의 친절하신대응이 5성급 호텔 못지않은 대응이 불편함이 없으니 모두들에게 가성비좋은 이 호텔을 강추드립니다 주변도 조용하고 주차장은 입구는 다소 좁아 조심해야하나 넉넉한 주차공간은 주차를 신경쓰시는분들에게 최적입니다입구는 조심해서 들어오세요방에 전자레인지 가 있으니 너무너무 편합니다전주역 앞이라 열차이용도 특화되어있습니다앞으로도 잘 부탁드립니다 감사드립니다,4,11일 전
yeogi_accom_012_13999,★당일특가★ 전주 시그니처 호텔,1 위치  전북 전주시 전주역 인근2 주차장  10대 이상3 로비  매우 친절4 객실 청결 상태  매우 청결5   넷플릭스 유튜브 등6 냉장고  물 음료 커피7 방 크기  매우 넓음8 뷰  씨티뷰9 먹을거리  10분 내 많음10 아쉬운 점  없음11 재방문 의사  무조건 방문12 조식  한식13 총평출장 고객입니다좋은 가격에 좋은 숙소 감사합니다 위생적으로 우수하여 매우 만족합니다 항상 지금처럼 유지할 수 있도록 관리 부탁 드립니다 감사합니다,5,18일 전
yeogi_accom_012_14000,★당일특가★ 전주 시그니처 호텔,호텔 외관부터 너무너무 고급지구 주차장은 라인이 좁아서 큰차는 공간이 좀 협소하지만 뭐 주차 자리는 넉넉해서 좋았습니다 프론트 직원분이 넘 친절하셔서 기분좋았구 객실 내부는 청소도 잘되어있어서 아주 청결했습니다 에어컨은 최상 컨디션에 중앙제어시스템이 아니라 넘 맘에 들었구 도 넷플릭스 등등 여러 플랫폼을 이용할 수 있어서 좋았습니다근처 전주역부근에 치킨집이나 커피숍 가게들이 있어서 포장해서 객실로 들고왔네용  위치도좋구 1층에는 편의점도 있어 편했어용,5,2개월 전
yeogi_accom_012_14001,★당일특가★ 전주 시그니처 호텔,직원분들도 친절하시고 시설이 굉장히 좋았어요 깔끔하고 쾌적해서 아주 만족스러웠습니다 넷플릭스도 되고 를 이용하기에 좋아서 저녁시간도 잘 보냈습니다 전주한옥마을도 가깝고 근처 야시장도 가까워서 한옥마을 구경 후 야시장에서 음식들 잔뜩 포장해와서 먹었습니다 1층에 편의점도 있어서 필요한 것들도 바로바로 사기 좋았어요 아쉬운 점이 있다면 주차공간이 부족해서 주차하는데 오래 걸렸고 주방이 있어서 고기를 구워먹으려했었는데 취사도구가 하나도 없어서 조리하고싶은 분들은 취사도구를 챙겨오셔야 할것같아요 그래도 전반적인 객실 컨디션과 위치가 좋아서 다음에 또 이용하고싶어요,5,1개월 전
yeogi_accom_012_14002,★당일특가★ 전주 시그니처 호텔,큰옷장 스타일러 전자렌지 미니냉장고 싱크대 하이라이트 세탁기 있어요 그러나 종이컵 두개 외 그릇이나 어떠한 집기류는 없고 바디워시 샴푸린스 작은 비누 있어요 치약칫솔만 있으면 됩니다 침대시트 포함 청결상태는 깨끗한 편이나 바닥은 만족스럽지 못했어요 베게 네개중 한개 커버는 가운데가 찢어지고 지나치게 노래요 컨셉이 콘도인지 비즈니스텔인지 좀 헷갈려요 침대옆 협탁이 없어 불편했고 샤워부스가 지나치게 좁아요 헤어 드라이어는 바람이 세서 만족입니다침대 쿠션은 만족해요 조식 메뉴는 좋았는데 천장 에어컨이 너무 강해서 음식이 금방 식었어요 메뉴는 나쁘지 않았는데 따뜻한 음식을 못 먹어서 아쉬웠습니다 평일 가격이 적당하다면 이 호텔을 추천합니다,4,7일 전
yeogi_accom_012_14003,★당일특가★ 전주 시그니처 호텔,전북 전주시 전주역인근에 위치하고 있습니다큰대로변에 있어서 찾기는 좋습니다주차는2층부터 5층까지 주차장이라서 편하게 주차하시면 됩니다주차공간이 많아서 주차에 어려움이 없습니다만차일경우 주변 이면도로에 주차하시면 됩니다프런트가 6층입니다객실내 스타일러가 비치되어 있어서이용하기가 편리합니다침대도 푹신해서 완전 꿀잠잘수 있습니다하지만 객실내 욕조가 없어서 피로를 풀기에는 조금 부족한것 같습니다많이 아쉽습니다하지만 매번 전주 출장시마다너무 잘이용하고 있습니다,4,13일 전
yeogi_accom_012_14004,★당일특가★ 전주 시그니처 호텔,이번에 전주 1박2일 여행에 묵었던 숙소에요바로 앞이 전주역이고 홈플러스가 가까이 있어요주차장이 2층부터 5층까지인데 주차면이 그렇게 많진 않은 거 같아요6층이 호텔 프론트인데 직원분들이 친절하세요프론트 맞은편이 샤브샤브 식당인데 그 곳이아침7시부터 9시30분까지 조식당이 됩니다뷔페식으로 준비된 조식 메뉴는 평범하고 무난했어요객실은 깨끗했고 조명도 밝고 에어컨도 냄새없이 시원했어요룸 타입을 디럭스 할리우드로 해서 넓게 침대를 쓰니 좋았네요레지던스 호텔이라 원룸형 오피스텔 생각하면 맞을 거 같아요 씽크대 전자레인지 드럼세탁기 미니냉장고 스타일러가 있고 작은원형탁자와 의자2개가 있었어요욕실이 깨끗해서 아주 마음에 들었어요비데가 설치되어 있고 어메니티는 없고샤워부스에 샴푸컨디셔너바디워시 있어요아주 만족하며 1박 잘 쉬었다 왔어요다음에 전주 가면 숙소는 여기가 1순위입니다,5,3일 전
yeogi_accom_012_14005,★당일특가★ 전주 시그니처 호텔,최고의호텔입니당 너무나도 좋은 숙소입니다 안락한의자와 침대 그리고 화장실 수압도 너무좋구요 화장실 컨디션은 말할것도 없네요 이런곳을 알게되다니 정말 기분좋은 하루를 보낼 수 있어서 참 좋은하루였습니다 주변에 편의점도 너무가깝고 카운터직원분도 친절하셔서 더더욱 따뜻한 하루가 된 것 다음에 전주에 오게된다면 또 이용할 것 같습니다 전주 최고의 호텔이라고 생각합니다 너무너무 잘 쉬다갑니다너무 아쉬운점은 주차공간이 너무 부족하다는점이 조금 아쉬웠습니다 그것빼고는 최고,5,15일 전
yeogi_accom_012_14006,★당일특가★ 전주 시그니처 호텔,서울 올라가는길에 급하게 잡은 숙소였는데 깨끗하고 요새 유행하는 생숙 레지던스 스타일로 꾸며져 있어요 주차장은 큰편은 아니라 늦게 가시면 이중주차 가능성 있어요 전주역 앞이라 외국인 손님들이 많더라고요 주말치고 가격도 괜찮고 특히 스타일러랑 세탁기가 있어서 패딩이랑 코트 털고 속옷 세탁 탈수 까지 완벽했습니다 단점으로는 현관 센서등이 너무 예민해서 침대 근처만 가도 계속 켜져서 잘땐 좀 불편햇고 맞은편에 공사장이라 뷰라할것은 따로 없었습니다 칫솔치약은 따로 없고 리뷰이벤트하면 제공되니 참고하세영,5,3개월 전
yeogi_accom_012_14007,★당일특가★ 전주 시그니처 호텔,별 5개 만점 중에 5개 숙소에 도착했을 때부터 깔끔하고 정돈된 분위기에 만족스러웠습니다 숙소 내부는 청결하고 필요한 비품들이 모두 잘 갖춰져 있어서 여행하는 동안 큰 불편함 없이 편안하게 머물 수 있었습니다 특히 침구류가 청결하고 푹신해서 꿀잠을 잘 수 있었고 넓은 공간 덕분에 짐을 펼치고 정리하기도 편리했습니다정말 깨끗해서 기분 좋게 사용할 수 있었어요 직원분들 너무 친절하셔서 체크인과 체크아웃 과정이 원활했고 지역 정보나 숙소 사용 방법을 꼼꼼히 안내해주셔서 처음 방문하는 저도 안심할 수 있었습니다 숙소 주변도 조용하고 안전해서 늦은 밤에도 마음 놓고 산책을 즐길 수 있었습니다 또 주변 편의시설이나 맛집 등 유용한 정보를 미리 알려주셔서 여행 계획을 짜는 데 큰 도움이 되었습니다 모든 면에서 세심한 배려가 느껴지는 숙소였고 덕분에 이번 여행은 한층 더 특별하고 즐거운 추억으로 남았습니다 다음에도 이 지역으로 오게 된다면 꼭 다시 이곳에 머물고 싶습니다 정말 감사합니다,5,1개월 전
